,repository,package,fix_commit,dep_file_fix_version,lock_file_fix_version,latest_version,latest_stable_version,pr_version,vulnerable_version,fix_date,latest_version_date,latest_stable_version_date,pr_date,pr_number,lock_file_type
878,kyma-project/console,handlebars,e59e0da85b0b9642a51bb3eac033e90b857e66fc,^4.5.2,4.5.3,4.7.3,4.7.3,4.1.2,4.0.12,2020-03-04 11:12:20+01:00,2020-02-05T05:11:05.763Z,2020-02-05T05:11:05.763Z,2019-06-05T23:33:20Z,918,package-lock.json
879,kyma-project/console,handlebars,e59e0da85b0b9642a51bb3eac033e90b857e66fc,^4.5.2,4.5.3,4.7.3,4.7.3,4.1.2,4.0.12,2020-03-04 11:12:20+01:00,2020-02-05T05:11:05.763Z,2020-02-05T05:11:05.763Z,2019-06-05T23:33:23Z,919,package-lock.json
880,kyma-project/console,handlebars,e59e0da85b0b9642a51bb3eac033e90b857e66fc,^4.5.2,4.5.3,4.7.3,4.7.3,4.1.2,4.0.11,2020-03-04 11:12:20+01:00,2020-02-05T05:11:05.763Z,2020-02-05T05:11:05.763Z,2019-06-05T23:37:36Z,920,package-lock.json
881,kyma-project/console,handlebars,e59e0da85b0b9642a51bb3eac033e90b857e66fc,^4.5.2,4.5.3,4.7.3,4.7.3,4.1.2,4.0.12,2020-03-04 11:12:20+01:00,2020-02-05T05:11:05.763Z,2020-02-05T05:11:05.763Z,2019-06-06T03:39:25Z,922,package-lock.json
882,kyma-project/console,handlebars,e59e0da85b0b9642a51bb3eac033e90b857e66fc,^4.5.2,4.5.3,4.7.3,4.7.3,4.5.3,4.2.0,2020-03-04 11:12:20+01:00,2020-02-05T05:11:05.763Z,2020-02-05T05:11:05.763Z,2019-12-27T09:00:01Z,1493,package-lock.json
883,kyma-project/console,handlebars,e59e0da85b0b9642a51bb3eac033e90b857e66fc,^4.5.2,4.5.3,4.7.3,4.7.3,4.5.3,4.1.2,2020-03-04 11:12:20+01:00,2020-02-05T05:11:05.763Z,2020-02-05T05:11:05.763Z,2019-12-27T10:29:09Z,1494,package-lock.json
884,kyma-project/console,acorn,0171a48562c9a1890649220f616d6299911a525f,,5.7.4,7.1.1,7.1.1,5.7.4,5.7.3,2020-05-08 10:47:45+02:00,2020-03-01T12:39:27.836Z,2020-03-01T12:39:27.836Z,2020-03-14T03:20:49Z,1620,package-lock.json
885,kyma-project/console,acorn,0171a48562c9a1890649220f616d6299911a525f,,5.7.4,7.1.1,7.1.1,5.7.4,5.7.3,2020-05-08 10:47:45+02:00,2020-03-01T12:39:27.836Z,2020-03-01T12:39:27.836Z,2020-03-15T09:53:13Z,1621,package-lock.json
886,kyma-project/console,acorn,0171a48562c9a1890649220f616d6299911a525f,,5.7.4,7.1.1,7.1.1,5.7.4,5.7.3,2020-05-08 10:47:45+02:00,2020-03-01T12:39:27.836Z,2020-03-01T12:39:27.836Z,2020-03-16T08:12:31Z,1622,package-lock.json
887,kyma-project/console,acorn,0171a48562c9a1890649220f616d6299911a525f,,5.7.4,7.1.1,7.1.1,5.7.4,5.7.3,2020-05-08 10:47:45+02:00,2020-03-01T12:39:27.836Z,2020-03-01T12:39:27.836Z,2020-04-04T15:58:35Z,1679,package-lock.json
888,kyma-project/console,https-proxy-agent,7676cf44c9f936eb7c6f7e86e1f97a388e74520d,,2.2.4,5.0.0,5.0.0,2.2.4,2.2.2,2020-05-08 09:30:30+02:00,2020-02-07T20:15:18.381Z,2020-02-07T20:15:18.381Z,2020-04-16T07:15:50Z,1697,package-lock.json
889,kyma-project/console,https-proxy-agent,7676cf44c9f936eb7c6f7e86e1f97a388e74520d,,2.2.4,5.0.0,5.0.0,2.2.4,2.2.2,2020-05-08 09:30:30+02:00,2020-02-07T20:15:18.381Z,2020-02-07T20:15:18.381Z,2020-04-16T07:16:21Z,1698,package-lock.json
890,kyma-project/console,https-proxy-agent,7676cf44c9f936eb7c6f7e86e1f97a388e74520d,,2.2.4,5.0.0,5.0.0,2.2.4,2.2.1,2020-05-08 09:30:30+02:00,2020-02-07T20:15:18.381Z,2020-02-07T20:15:18.381Z,2020-04-16T08:07:14Z,1701,package-lock.json
891,kyma-project/console,https-proxy-agent,7676cf44c9f936eb7c6f7e86e1f97a388e74520d,,2.2.4,5.0.0,5.0.0,2.2.4,2.2.2,2020-05-08 09:30:30+02:00,2020-02-07T20:15:18.381Z,2020-02-07T20:15:18.381Z,2020-04-16T20:31:03Z,1707,package-lock.json
892,kyma-project/console,https-proxy-agent,3e307d1147e291d070184ee7c8ac1994ebe9df15,,2.2.4,5.0.0,5.0.0,2.2.4,2.2.2,2020-05-08 09:31:28+02:00,2020-02-07T20:15:18.381Z,2020-02-07T20:15:18.381Z,2020-04-16T07:15:50Z,1697,package-lock.json
893,kyma-project/console,https-proxy-agent,3e307d1147e291d070184ee7c8ac1994ebe9df15,,2.2.4,5.0.0,5.0.0,2.2.4,2.2.2,2020-05-08 09:31:28+02:00,2020-02-07T20:15:18.381Z,2020-02-07T20:15:18.381Z,2020-04-16T07:16:21Z,1698,package-lock.json
894,kyma-project/console,https-proxy-agent,3e307d1147e291d070184ee7c8ac1994ebe9df15,,2.2.4,5.0.0,5.0.0,2.2.4,2.2.1,2020-05-08 09:31:28+02:00,2020-02-07T20:15:18.381Z,2020-02-07T20:15:18.381Z,2020-04-16T08:07:14Z,1701,package-lock.json
895,kyma-project/console,https-proxy-agent,3e307d1147e291d070184ee7c8ac1994ebe9df15,,2.2.4,5.0.0,5.0.0,2.2.4,2.2.2,2020-05-08 09:31:28+02:00,2020-02-07T20:15:18.381Z,2020-02-07T20:15:18.381Z,2020-04-16T20:31:03Z,1707,package-lock.json
896,lane711/sonicjs,lodash-es,d916d265edb5855bff87b873c24b5ad8267efafd,,,4.17.15,4.17.15,4.17.15,4.17.11,2020-02-07 16:30:58-08:00,2019-07-19T02:29:44.626Z,2019-07-19T02:29:44.626Z,2019-11-01T23:27:07Z,3,package-lock.json
897,lane711/sonicjs,lodash,271afa9003ba80667df16f9b083ed2d8f8ed5b72,^4.17.15,4.17.15,4.17.15,4.17.15,4.17.15,4.17.11,2019-12-04 08:49:43-08:00,2019-07-19T02:28:46.584Z,2019-07-19T02:28:46.584Z,2019-11-01T23:27:10Z,4,package-lock.json
898,lane711/sonicjs,lodash,271afa9003ba80667df16f9b083ed2d8f8ed5b72,^4.17.15,4.17.15,4.17.15,4.17.15,4.17.14,4.17.11,2019-12-04 08:49:43-08:00,2019-07-19T02:28:46.584Z,2019-07-19T02:28:46.584Z,2019-11-09T03:30:32Z,10,package-lock.json
899,lane711/sonicjs,handlebars,42ebca0b014df45c320a9a62c6fbda52dffd131a,,4.1.2,4.5.1,4.5.1,4.5.1,4.0.11,2019-11-04 16:43:43-08:00,2019-10-29T04:42:50.350Z,2019-10-29T04:42:50.350Z,2019-11-01T23:27:11Z,5,package-lock.json
900,lane711/sonicjs,handlebars,42ebca0b014df45c320a9a62c6fbda52dffd131a,,4.1.2,4.5.1,4.5.1,4.5.3,4.1.2,2019-11-04 16:43:43-08:00,2019-10-29T04:42:50.350Z,2019-10-29T04:42:50.350Z,2019-12-27T10:53:30Z,11,package-lock.json
901,lane711/sonicjs,handlebars,42ebca0b014df45c320a9a62c6fbda52dffd131a,,4.1.2,4.5.1,4.5.1,4.7.3,4.1.2,2019-11-04 16:43:43-08:00,2019-10-29T04:42:50.350Z,2019-10-29T04:42:50.350Z,2020-02-11T15:56:43Z,13,package-lock.json
902,lane711/sonicjs,handlebars,42ebca0b014df45c320a9a62c6fbda52dffd131a,,4.1.2,4.5.1,4.5.1,4.7.6,4.1.2,2019-11-04 16:43:43-08:00,2019-10-29T04:42:50.350Z,2019-10-29T04:42:50.350Z,2020-04-21T17:02:54Z,18,package-lock.json
903,lane711/sonicjs,lodash.mergewith,42ebca0b014df45c320a9a62c6fbda52dffd131a,,,4.6.2,4.6.2,4.6.2,4.6.1,2019-11-04 16:43:43-08:00,2019-07-10T00:20:07.639Z,2019-07-10T00:20:07.639Z,2019-11-01T23:27:13Z,6,package-lock.json
904,lane711/sonicjs,mixin-deep,42ebca0b014df45c320a9a62c6fbda52dffd131a,,1.3.1,2.0.1,2.0.1,1.3.2,1.3.1,2019-11-04 16:43:43-08:00,2019-06-19T17:47:14.541Z,2019-06-19T17:47:14.541Z,2019-11-01T23:27:13Z,7,package-lock.json
905,lane711/sonicjs,https-proxy-agent,b518b023999d6f4210de22f5f7ea184857a461b2,,,5.0.0,5.0.0,2.2.4,2.2.1,2020-08-07 12:38:48-07:00,2020-02-07T20:15:18.381Z,2020-02-07T20:15:18.381Z,2020-04-16T13:34:18Z,16,package-lock.json
906,lannonbr/vscode-issue-tracker,mixin-deep,43d695677ee4e8be6b95cd2cfaedcc94f27ab8d1,,,2.0.1,2.0.1,1.3.2,1.3.1,2020-09-20 15:51:59-04:00,2019-06-19T17:47:14.541Z,2019-06-19T17:47:14.541Z,2019-10-23T00:43:06Z,16,package-lock.json
907,lannonbr/vscode-issue-tracker,mixin-deep,43d695677ee4e8be6b95cd2cfaedcc94f27ab8d1,,,2.0.1,2.0.1,1.3.2,1.3.1,2020-09-20 15:51:59-04:00,2019-06-19T17:47:14.541Z,2019-06-19T17:47:14.541Z,2019-10-28T19:01:37Z,23,package-lock.json
908,lannonbr/vscode-issue-tracker,lodash.merge,43d695677ee4e8be6b95cd2cfaedcc94f27ab8d1,,,4.6.2,4.6.2,4.6.2,4.6.1,2020-09-20 15:51:59-04:00,2019-07-10T00:19:41.667Z,2019-07-10T00:19:41.667Z,2019-10-28T19:01:20Z,17,package-lock.json
909,lannonbr/vscode-issue-tracker,lodash.merge,43d695677ee4e8be6b95cd2cfaedcc94f27ab8d1,,,4.6.2,4.6.2,4.6.2,4.6.1,2020-09-20 15:51:59-04:00,2019-07-10T00:19:41.667Z,2019-07-10T00:19:41.667Z,2019-10-28T19:01:22Z,18,package-lock.json
910,lannonbr/vscode-issue-tracker,axios,43d695677ee4e8be6b95cd2cfaedcc94f27ab8d1,,,0.20.0-0,0.20.0-0,0.18.1,0.18.0,2020-09-20 15:51:59-04:00,2020-07-15T16:07:30.516Z,2020-07-15T16:07:30.516Z,2019-10-28T19:01:23Z,19,package-lock.json
911,lannonbr/vscode-issue-tracker,axios,43d695677ee4e8be6b95cd2cfaedcc94f27ab8d1,,,0.20.0-0,0.20.0-0,0.18.1,0.18.0,2020-09-20 15:51:59-04:00,2020-07-15T16:07:30.516Z,2020-07-15T16:07:30.516Z,2019-10-28T19:01:25Z,20,package-lock.json
912,lannonbr/vscode-issue-tracker,lodash,43d695677ee4e8be6b95cd2cfaedcc94f27ab8d1,,,4.17.20,4.17.20,4.17.15,4.17.11,2020-09-20 15:51:59-04:00,2020-08-13T16:53:54.152Z,2020-08-13T16:53:54.152Z,2019-10-28T19:01:25Z,21,package-lock.json
913,lannonbr/vscode-issue-tracker,lodash,43d695677ee4e8be6b95cd2cfaedcc94f27ab8d1,,,4.17.20,4.17.20,4.17.15,4.17.10,2020-09-20 15:51:59-04:00,2020-08-13T16:53:54.152Z,2020-08-13T16:53:54.152Z,2019-10-28T19:01:31Z,22,package-lock.json
914,lbryio/lbry-redux,js-yaml,06951e90b55db5f9415289f292aaaa8f0650db5d,,3.13.1,3.13.1,3.13.1,3.13.1,3.11.0,2019-11-04 14:28:01-05:00,2019-04-05T16:15:22.531Z,2019-04-05T16:15:22.531Z,2019-10-30T16:51:17Z,232,yarn.lock
915,lbryio/lbry-redux,extend,06951e90b55db5f9415289f292aaaa8f0650db5d,,3.0.2,3.0.2,3.0.2,3.0.2,3.0.1,2019-11-04 14:28:01-05:00,2018-07-19T20:28:11.447Z,2018-07-19T20:28:11.447Z,2019-10-30T16:51:18Z,233,yarn.lock
916,lbryio/lbry-redux,fstream,06951e90b55db5f9415289f292aaaa8f0650db5d,,1.0.12,1.0.12,1.0.12,1.0.12,1.0.11,2019-11-04 14:28:01-05:00,2019-05-15T00:38:18.821Z,2019-05-15T00:38:18.821Z,2019-10-30T16:51:20Z,234,yarn.lock
917,lbryio/lbry-redux,stringstream,06951e90b55db5f9415289f292aaaa8f0650db5d,,0.0.6,1.0.0,1.0.0,0.0.6,0.0.5,2019-11-04 14:28:01-05:00,2018-08-23T19:33:10.411Z,2018-08-23T19:33:10.411Z,2019-10-30T16:51:21Z,235,yarn.lock
918,lbryio/lbry-redux,lodash,06951e90b55db5f9415289f292aaaa8f0650db5d,,4.17.15,4.17.15,4.17.15,4.17.15,4.17.10,2019-11-04 14:28:01-05:00,2019-07-19T02:28:46.584Z,2019-07-19T02:28:46.584Z,2019-10-30T16:51:21Z,236,yarn.lock
919,lbryio/lbry-redux,mixin-deep,06951e90b55db5f9415289f292aaaa8f0650db5d,,1.3.2,2.0.1,2.0.1,1.3.2,1.3.1,2019-11-04 14:28:01-05:00,2019-06-19T17:47:14.541Z,2019-06-19T17:47:14.541Z,2019-10-30T16:51:21Z,237,yarn.lock
920,lbryio/lbry-redux,eslint-utils,06951e90b55db5f9415289f292aaaa8f0650db5d,,1.4.3,1.4.3,1.4.3,1.4.3,1.3.1,2019-11-04 14:28:01-05:00,2019-10-20T12:52:13.144Z,2019-10-20T12:52:13.144Z,2019-10-30T16:51:30Z,238,yarn.lock
921,lhncbc/lforms,angular,076e33f42884b4bc3fd6b5082bb09f7c821c5d5f,^1.7.9,1.7.9,2.0.0-alpha.6.dev,1.7.9,1.7.9,1.6.10,2019-12-04 17:42:05-05:00,2015-02-11T01:04:00.318Z,2019-11-19T09:30:03.381Z,2019-11-20T16:50:41Z,16,package-lock.json
922,lhncbc/lforms,jquery,d4b68661e1406db73c4677c46efc58bb44196f0f,^3.4.0,3.5.0,3.5.0,3.5.0,3.5.0,3.4.1,2020-04-28 19:42:09-04:00,2020-04-10T15:41:47.872Z,2020-04-10T15:41:47.872Z,2020-04-30T02:16:34Z,36,package-lock.json
923,liferay/liferay-npm-tools,acorn,e238a5cb324560755b143283d9e75353729676f3,,6.4.1,8.0.1,8.0.1,5.7.4,5.7.3,2020-09-17 16:15:46+02:00,2020-08-12T13:03:57.589Z,2020-08-12T13:03:57.589Z,2020-03-14T07:45:50Z,413,yarn.lock
924,liferay/liferay-npm-tools,minimist,e238a5cb324560755b143283d9e75353729676f3,,1.2.5,1.2.5,1.2.5,1.2.2,1.2.0,2020-09-17 16:15:46+02:00,2020-03-12T22:16:19.463Z,2020-03-12T22:16:19.463Z,2020-03-16T05:51:16Z,414,yarn.lock
925,liferay/liferay-npm-tools,minimist,e238a5cb324560755b143283d9e75353729676f3,,1.2.5,1.2.5,1.2.5,1.2.3,1.2.0,2020-09-17 16:15:46+02:00,2020-03-12T22:16:19.463Z,2020-03-12T22:16:19.463Z,2020-04-05T09:42:24Z,434,yarn.lock
926,linagora/openpaas-esn,mongoose,d106f9ab9edb9809a21c5e98f0a6b342acaa1968,5.7.12,,5.7.12,5.7.12,5.7.7,4.7.1,2019-11-28 16:40:00+07:00,2019-11-19T23:16:57.145Z,2019-11-19T23:16:57.145Z,2019-10-29T13:56:49Z,80,
927,linagora/openpaas-esn,mongoose,d106f9ab9edb9809a21c5e98f0a6b342acaa1968,5.7.12,,5.7.12,5.7.12,5.7.12,5.6.9,2019-11-28 16:40:00+07:00,2019-11-19T23:16:57.145Z,2019-11-19T23:16:57.145Z,2019-11-27T14:24:31Z,81,
928,lino-framework/react,acorn,e30f9ddee5eec7dc087a611ed87f73e8f1777a40,,6.4.1,7.1.1,7.1.1,6.4.1,6.3.0,2020-05-03 19:37:27+03:00,2020-03-01T12:39:27.836Z,2020-03-01T12:39:27.836Z,2020-03-14T22:17:07Z,2,package-lock.json
929,linode/developers,minimist,305fa6ffab00834dc964861aaf6d4225d9b8c1c9,,1.2.5,1.2.5,1.2.5,1.2.5,0.0.8,2020-06-01 07:44:01-04:00,2020-03-12T22:16:19.463Z,2020-03-12T22:16:19.463Z,2020-04-04T21:46:12Z,179,yarn.lock
930,lskjs/lskjs,mongoose,5400df3006db6069dd5ecfaef1d4ee2b4880b1c9,,,5.7.11,5.7.11,5.7.7,5.7.1,2019-11-15 18:48:43+04:00,2019-11-14T16:00:40.784Z,2019-11-14T16:00:40.784Z,2019-10-29T14:17:15Z,8,package-lock.json
931,lskjs/lskjs,mongoose,5400df3006db6069dd5ecfaef1d4ee2b4880b1c9,,,5.7.11,5.7.11,5.7.5,5.2.15,2019-11-15 18:48:43+04:00,2019-11-14T16:00:40.784Z,2019-11-14T16:00:40.784Z,2019-11-15T14:57:50Z,11,package-lock.json
932,lskjs/lskjs,mongoose,5400df3006db6069dd5ecfaef1d4ee2b4880b1c9,,,5.7.11,5.7.11,5.7.5,5.6.9,2019-11-15 18:48:43+04:00,2019-11-14T16:00:40.784Z,2019-11-14T16:00:40.784Z,2019-11-15T14:57:51Z,12,package-lock.json
933,lskjs/lskjs,mixin-deep,5bee3a05ac0af3bc2d6dc3c2e789a078d541c05e,,1.3.2,2.0.1,2.0.1,1.3.2,1.3.1,2020-02-13 10:32:56+02:00,2019-06-19T17:47:14.541Z,2019-06-19T17:47:14.541Z,2019-11-15T14:57:45Z,9,package-lock.json
934,lskjs/lskjs,mixin-deep,5bee3a05ac0af3bc2d6dc3c2e789a078d541c05e,,1.3.2,2.0.1,2.0.1,1.3.2,1.3.1,2020-02-13 10:32:56+02:00,2019-06-19T17:47:14.541Z,2019-06-19T17:47:14.541Z,2019-11-15T14:57:48Z,10,package-lock.json
935,lskjs/lskjs,mixin-deep,5bee3a05ac0af3bc2d6dc3c2e789a078d541c05e,,1.3.2,2.0.1,2.0.1,1.3.2,1.3.1,2020-02-13 10:32:56+02:00,2019-06-19T17:47:14.541Z,2019-06-19T17:47:14.541Z,2019-11-15T14:58:01Z,13,package-lock.json
936,lskjs/lskjs,mixin-deep,a3e38877c25d41411384dc2d4c99a3a26f76ba30,,1.3.1,2.0.1,2.0.1,1.3.2,1.3.1,2020-01-20 22:17:50+02:00,2019-06-19T17:47:14.541Z,2019-06-19T17:47:14.541Z,2019-11-15T14:57:45Z,9,package-lock.json
937,lskjs/lskjs,mixin-deep,a3e38877c25d41411384dc2d4c99a3a26f76ba30,,1.3.1,2.0.1,2.0.1,1.3.2,1.3.1,2020-01-20 22:17:50+02:00,2019-06-19T17:47:14.541Z,2019-06-19T17:47:14.541Z,2019-11-15T14:57:48Z,10,package-lock.json
938,lskjs/lskjs,mixin-deep,a3e38877c25d41411384dc2d4c99a3a26f76ba30,,1.3.1,2.0.1,2.0.1,1.3.2,1.3.1,2020-01-20 22:17:50+02:00,2019-06-19T17:47:14.541Z,2019-06-19T17:47:14.541Z,2019-11-15T14:58:01Z,13,package-lock.json
939,lskjs/lskjs,mongoose,b73b7a8a912e4c33a738c8c14cb50e47b397fda5,,,5.8.11,5.8.11,5.7.7,5.7.1,2020-02-12 20:10:02+02:00,2020-01-31T22:11:43.545Z,2020-01-31T22:11:43.545Z,2019-10-29T14:17:15Z,8,package-lock.json
940,lskjs/lskjs,mongoose,b73b7a8a912e4c33a738c8c14cb50e47b397fda5,,,5.8.11,5.8.11,5.7.5,5.2.15,2020-02-12 20:10:02+02:00,2020-01-31T22:11:43.545Z,2020-01-31T22:11:43.545Z,2019-11-15T14:57:50Z,11,package-lock.json
941,lskjs/lskjs,mongoose,b73b7a8a912e4c33a738c8c14cb50e47b397fda5,,,5.8.11,5.8.11,5.7.5,5.6.9,2020-02-12 20:10:02+02:00,2020-01-31T22:11:43.545Z,2020-01-31T22:11:43.545Z,2019-11-15T14:57:51Z,12,package-lock.json
942,lskjs/lskjs,mixin-deep,de439d063d4cf65aa2b7237893218ab5564b0211,,1.3.1,2.0.1,2.0.1,1.3.2,1.3.1,2020-01-10 22:15:18+02:00,2019-06-19T17:47:14.541Z,2019-06-19T17:47:14.541Z,2019-11-15T14:57:45Z,9,package-lock.json
943,lskjs/lskjs,mixin-deep,de439d063d4cf65aa2b7237893218ab5564b0211,,1.3.1,2.0.1,2.0.1,1.3.2,1.3.1,2020-01-10 22:15:18+02:00,2019-06-19T17:47:14.541Z,2019-06-19T17:47:14.541Z,2019-11-15T14:57:48Z,10,package-lock.json
944,lskjs/lskjs,mixin-deep,de439d063d4cf65aa2b7237893218ab5564b0211,,1.3.1,2.0.1,2.0.1,1.3.2,1.3.1,2020-01-10 22:15:18+02:00,2019-06-19T17:47:14.541Z,2019-06-19T17:47:14.541Z,2019-11-15T14:58:01Z,13,package-lock.json
945,lskjs/lskjs,serialize-javascript,de439d063d4cf65aa2b7237893218ab5564b0211,,1.6.1,2.1.2,2.1.2,2.1.1,1.5.0,2020-01-10 22:15:18+02:00,2019-12-09T09:19:49.684Z,2019-12-09T09:19:49.684Z,2019-12-06T15:33:12Z,14,package-lock.json
946,lskjs/lskjs,handlebars,fe16545462b12e8c8d6bd26ef6ca26ad81bcd96b,,4.7.2,4.7.3,4.7.3,4.5.3,4.1.2,2020-02-05 18:25:53+02:00,2020-02-05T05:11:05.763Z,2020-02-05T05:11:05.763Z,2019-12-28T03:01:29Z,15,package-lock.json
947,lskjs/lskjs,handlebars,fe16545462b12e8c8d6bd26ef6ca26ad81bcd96b,,4.7.2,4.7.3,4.7.3,4.7.3,4.0.5,2020-02-05 18:25:53+02:00,2020-02-05T05:11:05.763Z,2020-02-05T05:11:05.763Z,2020-02-05T16:28:35Z,16,package-lock.json
948,lskjs/lskjs,handlebars,1f6b1f5fa2062f9098bb3178b1dea244ec91741d,,4.7.2,4.7.3,4.7.3,4.5.3,4.1.2,2020-02-13 10:20:52+02:00,2020-02-05T05:11:05.763Z,2020-02-05T05:11:05.763Z,2019-12-28T03:01:29Z,15,package-lock.json
949,lskjs/lskjs,handlebars,1f6b1f5fa2062f9098bb3178b1dea244ec91741d,,4.7.2,4.7.3,4.7.3,4.7.3,4.0.5,2020-02-13 10:20:52+02:00,2020-02-05T05:11:05.763Z,2020-02-05T05:11:05.763Z,2020-02-05T16:28:35Z,16,package-lock.json
950,lskjs/lskjs,lodash,b73b7a8a912e4c33a738c8c14cb50e47b397fda5,,4.17.15,4.17.15,4.17.15,4.17.13,4.17.11,2020-02-12 20:10:02+02:00,2019-07-19T02:28:46.584Z,2019-07-19T02:28:46.584Z,2020-02-06T14:31:28Z,17,package-lock.json
951,lskjs/lskjs,lodash,b73b7a8a912e4c33a738c8c14cb50e47b397fda5,,4.17.15,4.17.15,4.17.15,4.17.13,4.17.11,2020-02-12 20:10:02+02:00,2019-07-19T02:28:46.584Z,2019-07-19T02:28:46.584Z,2020-02-06T15:52:25Z,18,package-lock.json
952,lskjs/lskjs,lodash.merge,1f6b1f5fa2062f9098bb3178b1dea244ec91741d,,,4.6.2,4.6.2,4.6.2,4.6.1,2020-02-13 10:20:52+02:00,2019-07-10T00:19:41.667Z,2019-07-10T00:19:41.667Z,2020-02-12T18:11:41Z,19,package-lock.json
953,lskjs/lskjs,acorn,e3fcf92b62aaffffaf1ad753b8ab41e26682ce48,,6.4.1,7.2.0,7.2.0,6.4.1,6.4.0,2020-05-09 21:09:54+03:00,2020-05-09T07:04:41.348Z,2020-05-09T07:04:41.348Z,2020-03-13T22:09:53Z,20,package-lock.json
954,lskjs/ux,lodash,45d5962da15db1471afe91e4af35b0846d499a89,,4.17.11,4.17.15,4.17.15,4.17.15,4.17.11,2020-01-23 17:13:24+02:00,2019-07-19T02:28:46.584Z,2019-07-19T02:28:46.584Z,2019-10-28T13:51:40Z,19,package-lock.json
955,lskjs/ux,lodash,45d5962da15db1471afe91e4af35b0846d499a89,,4.17.11,4.17.15,4.17.15,4.17.15,4.17.11,2020-01-23 17:13:24+02:00,2019-07-19T02:28:46.584Z,2019-07-19T02:28:46.584Z,2019-10-28T13:52:47Z,20,package-lock.json
956,lskjs/ux,lodash,7d2616dd62e4d559a3acbbde438f8c7a66d97468,,4.17.11,4.17.15,4.17.15,4.17.15,4.17.11,2019-12-26 14:25:37+04:00,2019-07-19T02:28:46.584Z,2019-07-19T02:28:46.584Z,2019-10-28T13:51:40Z,19,package-lock.json
957,lskjs/ux,lodash,7d2616dd62e4d559a3acbbde438f8c7a66d97468,,4.17.11,4.17.15,4.17.15,4.17.15,4.17.11,2019-12-26 14:25:37+04:00,2019-07-19T02:28:46.584Z,2019-07-19T02:28:46.584Z,2019-10-28T13:52:47Z,20,package-lock.json
958,lskjs/ux,handlebars,46087574fbae7bc0c09309c8c6a255e3af0c1e8d,,4.1.2,4.7.2,4.7.2,4.5.3,4.1.2,2020-01-20 23:41:04+02:00,2020-01-13T20:53:39.828Z,2020-01-13T20:53:39.828Z,2019-12-29T13:23:06Z,21,package-lock.json
959,lttb/reshadow,https-proxy-agent,a9b2425672c4116cccc8747a3acaac4a9193ae79,,2.2.4,5.0.0,5.0.0,2.2.4,2.2.1,2020-04-28 17:58:39+03:00,2020-02-07T20:15:18.381Z,2020-02-07T20:15:18.381Z,2020-04-16T11:57:35Z,109,yarn.lock
960,luangjokaj/wordpressify,lodash,5ec5e020b9009f3dbf20473ef287702c279c76d0,^4.17.14,4.17.14,4.17.14,4.17.14,4.17.14,4.17.11,2019-07-16 13:45:34+02:00,2019-07-10T15:44:39.173Z,2019-07-10T15:44:39.173Z,2019-07-16T11:43:42Z,48,package-lock.json
961,luminati-io/luminati-proxy,jquery,71f610bbc682af36509b59c14a7c600a7f8f9572,3.4.1,,3.4.1,3.4.1,3.4.1,3.1.1,2019-11-19 12:30:18+02:00,2019-05-01T21:19:38.408Z,2019-05-01T21:19:38.408Z,2019-10-28T17:51:10Z,196,
962,luminati-io/luminati-proxy,jquery,71f610bbc682af36509b59c14a7c600a7f8f9572,3.4.1,,3.4.1,3.4.1,3.5.0,3.4.1,2019-11-19 12:30:18+02:00,2019-05-01T21:19:38.408Z,2019-05-01T21:19:38.408Z,2020-04-29T22:54:13Z,198,
963,luminati-io/luminati-proxy,lodash,71f610bbc682af36509b59c14a7c600a7f8f9572,4.17.15,,4.17.15,4.17.15,4.17.15,4.17.11,2019-11-19 12:30:18+02:00,2019-07-19T02:28:46.584Z,2019-07-19T02:28:46.584Z,2019-10-28T17:51:21Z,197,
964,lykmapipo/express-common,acorn,0b633828cf8e3cce0043c151a16d532733467840,,7.1.1,7.1.1,7.1.1,7.1.1,7.1.0,2020-03-30 10:30:35+03:00,2020-03-01T12:39:27.836Z,2020-03-01T12:39:27.836Z,2020-03-13T23:35:44Z,7,package-lock.json
965,mParticle/mparticle-web-sdk,eslint,405fde7256c96461ca72296346f7ef77c936ec29,^6.1.0,6.1.0,6.1.0,6.1.0,4.18.2,3.19.0,2019-08-07 09:12:27-04:00,2019-07-21T03:46:14.530Z,2019-07-21T03:46:14.530Z,2019-06-20T21:45:15Z,9,package-lock.json
966,mParticle/mparticle-web-sdk,lodash,fa0e666905a1aecfca581973952488a22f4f085c,,4.17.15,4.17.15,4.17.15,4.17.14,4.17.11,2019-10-01 09:32:37-04:00,2019-07-19T02:28:46.584Z,2019-07-19T02:28:46.584Z,2019-07-11T01:10:47Z,11,package-lock.json
967,mParticle/mparticle-web-sdk,eslint-utils,181ec895331f8918cb94e9c1612737d91d16e93f,,1.4.2,1.4.2,1.4.2,1.4.2,1.4.0,2019-09-26 11:51:48-04:00,2019-08-20T10:29:58.372Z,2019-08-20T10:29:58.372Z,2019-08-27T09:39:53Z,12,package-lock.json
968,magento/pwa-studio,acorn,cf60ac6d5f933acdfc59f0a5b70a963b68563297,,5.7.3,7.1.1,7.1.1,6.4.1,6.3.0,2020-03-13 08:19:17-05:00,2020-03-01T12:39:27.836Z,2020-03-01T12:39:27.836Z,2020-03-13T23:48:03Z,2251,yarn.lock
