ghsa_id,type,severity,published_at,github_reviewed_at,cvss_score,package,vulnerable_version_range,first_patched_version
GHSA-p6vg-p826-qp3v,reviewed,medium,2021-10-05 20:24:05,2021-10-05 18:55:03,6.10,fastify-static,< 4.2.4,4.2.4
GHSA-37hx-4mcq-wc3h,reviewed,high,2021-10-06 17:48:02,2021-10-06 14:09:03,8.10,strapi,<= 3.6.0,
GHSA-m2r3-8492-vx59,reviewed,medium,2021-10-06 17:47:05,2021-10-06 15:13:06,4.40,mongo-express,<= 0.54.0,
GHSA-cq6w-w5rj-p9x8,reviewed,medium,2021-10-06 17:47:01,2021-10-06 16:55:03,6.10,froala-editor,<= 3.2.6,
GHSA-84g3-cv89-m9gm,reviewed,critical,2021-10-13 15:33:02,2021-10-06 22:34:04,9.80,patchmerge,">= 1.0.0, < 1.0.2",1.0.2
GHSA-q5mq-6fjg-4mw8,reviewed,high,2021-11-19 20:42:03,2021-10-07 13:12:05,9.80,thinkjs,<= 3.2.14,
GHSA-wpvm-wqr4-p7cw,reviewed,medium,2021-10-13 15:34:01,2021-10-07 19:01:03,6.50,ckeditor4,< 4.16.0,4.16.0
GHSA-mc7w-4cjf-c973,reviewed,critical,2021-10-12 22:06:06,2021-10-07 19:30:00,9.80,opencv,< 6.1.0,6.1.0
GHSA-5f38-9jw2-6r6h,reviewed,medium,2021-10-12 16:22:00,2021-10-08 21:52:03,5.40,teddy,< 0.5.9,0.5.9
GHSA-q854-j362-cfq9,reviewed,medium,2021-10-12 16:22:03,2021-10-08 21:54:04,6.10,jsoneditor,< 9.0.2,9.0.2
GHSA-957j-59c2-j692,reviewed,critical,2021-10-12 16:26:04,2021-10-08 22:07:06,9.80,getobject,< 1.0.0,1.0.0
GHSA-3r9x-mjrm-2725,reviewed,critical,2021-10-12 16:27:00,2021-10-08 22:09:04,9.80,libnested,">= 0.0.0, <= 1.5.0",
GHSA-mx3x-ghqm-r43h,reviewed,critical,2021-10-12 16:27:02,2021-10-08 22:13:03,9.80,predefine,< 0.1.3,0.1.3
GHSA-7c7g-72q7-4xhm,reviewed,critical,2021-10-12 16:27:04,2021-10-08 22:15:05,9.80,deepref,">= 1.1.1, <= 1.2.1",
GHSA-fj58-h2fr-3pp2,reviewed,critical,2021-10-12 16:35:05,2021-10-08 23:11:01,9.80,class-validator,< 0.14.0,0.14.0
GHSA-pgjj-866w-fc5c,reviewed,high,2021-10-12 16:03:04,2021-10-11 16:14:03,8.60,rsshub,<= 1.0.0,
GHSA-3f99-hvg4-qjwj,reviewed,high,2021-10-11 17:09:01,2021-10-11 17:06:00,8.70,keypair,< 1.0.4,1.0.4
GHSA-pgh6-m65r-2rhq,reviewed,high,2021-10-12 16:04:02,2021-10-11 18:38:02,8.80,fastify-static,">= 4.2.4, < 4.4.1",4.4.1
GHSA-q324-q795-2q5p,reviewed,low,2021-10-12 16:05:01,2021-10-11 18:40:04,,@redocly/openapi-cli,<= 1.0.0-beta.58,1.0.0-beta.59
GHSA-fxwf-45c7-4ppr,reviewed,critical,2021-10-12 16:40:06,2021-10-11 21:14:02,9.80,object-hierarchy-access,">= 0.2.0, < 0.33.0",0.33.0
GHSA-2w3f-9w3q-qw77,reviewed,critical,2021-10-12 18:30:04,2021-10-12 17:01:01,9.80,config-handler,<= 2.0.3,
GHSA-mpjm-v997-c4h4,reviewed,medium,2021-10-12 21:59:01,2021-10-12 18:54:04,6.80,electron,< 11.5.0,11.5.0
GHSA-mpjm-v997-c4h4,reviewed,medium,2021-10-12 21:59:01,2021-10-12 18:54:04,6.80,electron,">= 12.0.0, < 12.1.0",12.1.0
GHSA-mpjm-v997-c4h4,reviewed,medium,2021-10-12 21:59:01,2021-10-12 18:54:04,6.80,electron,">= 13.0.0, < 13.3.0",13.3.0
GHSA-wv83-jrfh-rp33,reviewed,medium,2021-10-18 19:44:03,2021-10-15 17:38:04,6.10,kindeditor,<= 4.1.12,
GHSA-3ww4-cp53-6g2x,reviewed,high,2021-10-18 19:44:01,2021-10-15 17:38:06,8.80,kindeditor,<= 4.1.12,
GHSA-pvv8-8fx9-h673,reviewed,medium,2021-10-19 15:28:00,2021-10-18 20:47:00,6.80,@backstage/plugin-scaffolder-backend,">= 0.9.4, < 0.15.9",0.15.9
GHSA-rjf2-j2r6-q8gr,reviewed,critical,2021-10-19 15:28:05,2021-10-19 14:18:01,9.80,vm2,< 3.9.4,3.9.4
GHSA-3pcq-34w5-p4g2,reviewed,high,2021-10-21 17:49:03,2021-10-20 17:39:00,7.50,modern-async,< 1.0.4,1.0.4
GHSA-4mvj-rq4v-2fxw,reviewed,high,2021-10-21 17:50:04,2021-10-21 14:54:06,8.60,x-assign,<= 0.1.4,
GHSA-5h9g-x5rv-25wg,reviewed,medium,2021-10-22 16:24:00,2021-10-22 13:49:02,6.10,tinymce,< 5.9.0,5.9.0
GHSA-5h9g-x5rv-25wg,reviewed,medium,2021-10-22 16:24:00,2021-10-22 13:49:02,6.10,TinyMCE,< 5.9.0,5.9.0
GHSA-5h9g-x5rv-25wg,reviewed,medium,2021-10-22 16:24:00,2021-10-22 13:49:02,6.10,tinymce/tinymce,< 5.9.0,5.9.0
GHSA-pjwm-rvh2-c87w,reviewed,high,2021-10-22 20:38:01,2021-10-22 20:37:04,8.80,ua-parser-js,= 0.7.29,0.7.30
GHSA-pjwm-rvh2-c87w,reviewed,high,2021-10-22 20:38:01,2021-10-22 20:37:04,8.80,ua-parser-js,= 0.8.0,0.8.1
GHSA-pjwm-rvh2-c87w,reviewed,high,2021-10-22 20:38:01,2021-10-22 20:37:04,8.80,ua-parser-js,= 1.0.0,1.0.1
GHSA-9gj3-hwp5-pmwc,reviewed,medium,2021-10-26 14:55:00,2021-10-25 22:06:04,6.50,jquery-ui,< 1.13.0,1.13.0
GHSA-9gj3-hwp5-pmwc,reviewed,medium,2021-10-26 14:55:00,2021-10-25 22:06:04,6.50,jQuery.UI.Combined,< 1.13.0,1.13.0
GHSA-9gj3-hwp5-pmwc,reviewed,medium,2021-10-26 14:55:00,2021-10-25 22:06:04,6.50,org.webjars.npm:jquery-ui,< 1.13.0,1.13.0
GHSA-9gj3-hwp5-pmwc,reviewed,medium,2021-10-26 14:55:00,2021-10-25 22:06:04,6.50,jquery-ui-rails,< 7.0.0,7.0.0
GHSA-gpqq-952q-5327,reviewed,medium,2021-10-26 14:55:01,2021-10-25 22:06:04,6.50,jquery-ui,< 1.13.0,1.13.0
GHSA-gpqq-952q-5327,reviewed,medium,2021-10-26 14:55:01,2021-10-25 22:06:04,6.50,org.webjars.npm:jquery-ui,< 1.13.0,1.13.0
GHSA-gpqq-952q-5327,reviewed,medium,2021-10-26 14:55:01,2021-10-25 22:06:04,6.50,jQuery.UI.Combined,< 1.13.0,1.13.0
GHSA-gpqq-952q-5327,reviewed,medium,2021-10-26 14:55:01,2021-10-25 22:06:04,6.50,jquery-ui-rails,< 7.0.0,7.0.0
GHSA-j7qv-pgf6-hvh4,reviewed,medium,2021-10-26 14:55:02,2021-10-25 22:06:05,6.50,jquery-ui,< 1.13.0,1.13.0
GHSA-j7qv-pgf6-hvh4,reviewed,medium,2021-10-26 14:55:02,2021-10-25 22:06:05,6.50,org.webjars.npm:jquery-ui,< 1.13.0,1.13.0
GHSA-j7qv-pgf6-hvh4,reviewed,medium,2021-10-26 14:55:02,2021-10-25 22:06:05,6.50,jQuery.UI.Combined,< 1.13.0,1.13.0
GHSA-j7qv-pgf6-hvh4,reviewed,medium,2021-10-26 14:55:02,2021-10-25 22:06:05,6.50,jquery-ui-rails,< 7.0.0,7.0.0
GHSA-97x5-cc53-cv4v,reviewed,medium,2021-10-28 23:14:01,2021-10-28 17:21:02,6.10,froala-editor,<= 4.0.6,4.0.11
GHSA-m7p2-ghfh-pjvx,reviewed,critical,2021-11-01 19:18:05,2021-11-01 18:53:02,9.80,aaptjs,<= 1.3.1,
GHSA-7fw7-gh23-f832,reviewed,critical,2021-11-01 19:19:03,2021-11-01 18:59:01,9.80,aaptjs,<= 1.3.1,
GHSA-4g7x-7vgq-3j28,reviewed,critical,2021-11-02 15:42:02,2021-11-01 19:16:04,9.80,aaptjs,<= 1.3.1,
GHSA-r496-7hgp-53wf,reviewed,critical,2021-11-02 15:42:02,2021-11-01 19:20:04,9.80,aaptjs,<= 1.3.1,
GHSA-4qwq-q4pr-rr7r,reviewed,critical,2021-11-02 15:42:04,2021-11-01 19:24:02,9.80,aaptjs,<= 1.3.1,
GHSA-9cq3-fj2h-ggj5,reviewed,critical,2021-11-02 15:42:03,2021-11-01 19:24:05,9.80,aaptjs,<= 1.3.1,
GHSA-r8hm-w5f7-wj39,reviewed,medium,2021-11-02 15:42:05,2021-11-01 20:02:04,6.10,tinymce,< 5.10.0,5.10.0
GHSA-r8hm-w5f7-wj39,reviewed,medium,2021-11-02 15:42:05,2021-11-01 20:02:04,6.10,tinymce/tinymce,< 5.10.0,5.10.0
GHSA-r8hm-w5f7-wj39,reviewed,medium,2021-11-02 15:42:05,2021-11-01 20:02:04,6.10,TinyMCE,< 5.10.0,5.10.0
GHSA-r8hm-w5f7-wj39,reviewed,medium,2021-11-02 15:42:05,2021-11-01 20:02:04,6.10,django-tinymce,< 3.4.0,3.4.0
GHSA-qgmg-gppg-76g5,reviewed,medium,2021-11-03 17:34:05,2021-11-03 14:46:00,5.30,validator,< 13.7.0,13.7.0
GHSA-p6rw-44q7-3fw4,reviewed,high,2021-11-08 18:09:03,2021-11-03 18:13:04,8.70,nbdime,< 1.1.1,1.1.1
GHSA-p6rw-44q7-3fw4,reviewed,high,2021-11-08 18:09:03,2021-11-03 18:13:04,8.70,nbdime,">= 2.0.0, < 2.1.1",2.1.1
GHSA-p6rw-44q7-3fw4,reviewed,high,2021-11-08 18:09:03,2021-11-03 18:13:04,8.70,nbdime,">= 3.0.0, < 3.1.1",3.1.1
GHSA-p6rw-44q7-3fw4,reviewed,high,2021-11-08 18:09:03,2021-11-03 18:13:04,8.70,nbdime,< 5.0.2,5.0.2
GHSA-p6rw-44q7-3fw4,reviewed,high,2021-11-08 18:09:03,2021-11-03 18:13:04,8.70,nbdime,">= 6.0.0, < 6.1.2",6.1.2
GHSA-p6rw-44q7-3fw4,reviewed,high,2021-11-08 18:09:03,2021-11-03 18:13:04,8.70,nbdime-jupyterlab,< 1.0.1,1.0.1
GHSA-p6rw-44q7-3fw4,reviewed,high,2021-11-08 18:09:03,2021-11-03 18:13:04,8.70,nbdime-jupyterlab,">= 2.0.0, < 2.1.1",2.1.1
GHSA-3j9m-hcv9-rpj8,reviewed,medium,2021-11-08 18:13:02,2021-11-03 18:18:01,6.90,@grafana/data,">= 8.0.0, < 8.2.3",8.2.3
GHSA-73qr-pfmq-6rp8,reviewed,critical,2021-11-04 16:22:03,2021-11-04 16:19:05,,coa,= 2.0.3,
GHSA-73qr-pfmq-6rp8,reviewed,critical,2021-11-04 16:22:03,2021-11-04 16:19:05,,coa,= 2.0.4,
GHSA-73qr-pfmq-6rp8,reviewed,critical,2021-11-04 16:22:03,2021-11-04 16:19:05,,coa,= 2.1.1,
GHSA-73qr-pfmq-6rp8,reviewed,critical,2021-11-04 16:22:03,2021-11-04 16:19:05,,coa,= 2.1.3,
GHSA-73qr-pfmq-6rp8,reviewed,critical,2021-11-04 16:22:03,2021-11-04 16:19:05,,coa,= 3.0.1,
GHSA-73qr-pfmq-6rp8,reviewed,critical,2021-11-04 16:22:03,2021-11-04 16:19:05,,coa,= 3.1.3,
GHSA-g2q5-5433-rhrf,reviewed,critical,2021-11-04 16:24:04,2021-11-04 16:20:03,,rc,= 1.2.9,
GHSA-g2q5-5433-rhrf,reviewed,critical,2021-11-04 16:24:04,2021-11-04 16:20:03,,rc,= 1.3.9,
GHSA-g2q5-5433-rhrf,reviewed,critical,2021-11-04 16:24:04,2021-11-04 16:20:03,,rc,= 2.3.9,
GHSA-v5vg-g7rq-363w,reviewed,medium,2021-11-08 17:40:05,2021-11-04 16:55:05,5.60,json-pointer,<= 0.6.1,0.6.2
GHSA-8gwj-8hxc-285w,reviewed,medium,2021-11-08 17:43:03,2021-11-04 16:56:05,5.60,json-ptr,< 3.0.0,3.0.0
GHSA-282f-qqgm-c34q,reviewed,medium,2021-11-08 17:44:05,2021-11-04 16:58:01,5.60,jsonpointer,< 5.0.0,5.0.0
GHSA-w4v7-hwx7-9929,reviewed,medium,2021-11-08 17:50:01,2021-11-04 16:59:01,6.10,tempura,< 0.4.0,0.4.0
GHSA-mw6q-98mp-g8g8,reviewed,low,2021-11-08 17:54:05,2021-11-04 17:00:05,3.10,bootstrap-table,<= 1.19.0,
GHSA-6g47-63mv-qpgh,reviewed,medium,2021-11-08 17:55:05,2021-11-04 17:01:06,5.60,dotty,< 0.1.2,0.1.2
GHSA-x4r7-m2q9-69c8,reviewed,high,2021-11-08 18:03:05,2021-11-04 18:11:05,7.10,graphiql,">= 0.5.0, < 1.4.7",1.4.7
GHSA-59r9-6jp6-jcm7,reviewed,high,2021-11-08 18:06:01,2021-11-04 19:36:01,7.10,graphql-playground-react,< 1.7.28,1.7.28
GHSA-qm7x-rc44-rrqw,reviewed,high,2021-11-08 18:07:04,2021-11-04 19:46:00,,apollo-server,">= 2.0.0, < 2.25.3",2.25.3
GHSA-qm7x-rc44-rrqw,reviewed,high,2021-11-08 18:07:04,2021-11-04 19:46:00,,apollo-server,">= 3.0.0, < 3.4.1",3.4.1
GHSA-jcjx-c3j3-44pr,reviewed,high,2021-11-10 16:44:01,2021-11-08 21:09:00,,@cyyynthia/tokenize,">= 1.1.0, < 1.1.3",1.1.3
GHSA-4r9c-jghc-cx5m,reviewed,medium,2021-11-10 16:45:03,2021-11-08 21:26:04,5.40,apostrophe,">= 2.63.0, < 3.4.0",3.4.0
GHSA-xx4c-jj58-r7x6,reviewed,medium,2021-11-19 20:14:02,2021-11-08 21:27:05,5.30,validator,">= 11.1.0, < 13.7.0",13.7.0
GHSA-gp2f-254m-rh32,reviewed,medium,2021-11-10 16:51:04,2021-11-08 21:31:04,5.90,@sap-cloud-sdk/core,< 1.52.0,1.52.0
GHSA-9wx7-jrvc-28mm,reviewed,high,2021-11-08 21:51:02,2021-11-08 21:34:04,,starkbank-ecdsa,< 2.0.1,2.0.1
GHSA-9wx7-jrvc-28mm,reviewed,high,2021-11-08 21:51:02,2021-11-08 21:34:04,,com.starkbank:ecdsa-java,= 1.0.0,1.0.1
GHSA-9wx7-jrvc-28mm,reviewed,high,2021-11-08 21:51:02,2021-11-08 21:34:04,,starkbank-ecdsa,= 1.3.1,1.3.2
GHSA-9wx7-jrvc-28mm,reviewed,high,2021-11-08 21:51:02,2021-11-08 21:34:04,,starkbank-ecdsa,= 1.1.2,1.1.3
GHSA-9j9m-8wjc-ff96,reviewed,critical,2021-11-10 17:02:04,2021-11-09 21:01:02,9.80,apostrophe,">= 2.63.0, < 3.4.0",3.4.0
GHSA-q9q6-f556-gpm7,reviewed,critical,2021-11-10 20:58:04,2021-11-10 18:27:01,9.80,starkbank-ecdsa,< 1.1.3,1.1.3
GHSA-w6v7-w58j-pg5r,reviewed,medium,2021-11-15 17:40:05,2021-11-12 19:46:06,6.10,@theia/plugin-ext,< 1.18.0,1.18.0
GHSA-wmpv-c2jp-j2xg,reviewed,low,2021-11-15 23:28:02,2021-11-15 22:27:04,,@openzeppelin/contracts,">= 4.2.0, < 4.3.3",4.3.3
GHSA-wmpv-c2jp-j2xg,reviewed,low,2021-11-15 23:28:02,2021-11-15 22:27:04,,@openzeppelin/contracts-upgradeable,">= 4.2.0, < 4.3.3",4.3.3
GHSA-896r-f27r-55mw,reviewed,critical,2021-11-19 20:16:02,2021-11-15 22:44:03,9.80,json-schema,< 0.4.0,0.4.0
GHSA-pvmx-g8h5-cprj,reviewed,high,2021-11-17 21:55:01,2021-11-17 19:56:02,8.20,ckeditor4,< 4.17.0,4.17.0
GHSA-7h26-63m7-qhf2,reviewed,high,2021-11-17 21:58:03,2021-11-17 19:57:01,8.20,ckeditor4,< 4.17.0,4.17.0
GHSA-vpf5-82c8-9v36,reviewed,critical,2021-11-23 21:15:04,2021-11-22 19:34:03,9.80,algoliasearch-helper,< 3.6.2,3.6.2
GHSA-j3f7-7rmc-6wqj,reviewed,medium,2021-11-24 20:35:00,2021-11-24 20:23:06,6.30,software.amazon.awssdk.iotdevicesdk:aws-iot-device-sdk,< 1.5.0,1.5.0
GHSA-j3f7-7rmc-6wqj,reviewed,medium,2021-11-24 20:35:00,2021-11-24 20:23:06,6.30,aws-iot-device-sdk-v2,< 1.6.0,1.6.0
GHSA-j3f7-7rmc-6wqj,reviewed,medium,2021-11-24 20:35:00,2021-11-24 20:23:06,6.30,awsiotsdk,< 1.7.0,1.7.0
GHSA-c4rh-4376-gff4,reviewed,medium,2021-11-24 21:12:00,2021-11-24 20:28:00,6.30,software.amazon.awssdk.iotdevicesdk:aws-iot-device-sdk,< 1.5.0,1.5.0
GHSA-c4rh-4376-gff4,reviewed,medium,2021-11-24 21:12:00,2021-11-24 20:28:00,6.30,aws-iot-device-sdk-v2,< 1.5.3,1.5.3
GHSA-c4rh-4376-gff4,reviewed,medium,2021-11-24 21:12:00,2021-11-24 20:28:00,6.30,awsiotsdk,< 1.6.1,1.6.1
GHSA-743r-5g92-5vgf,reviewed,medium,2021-11-24 21:11:02,2021-11-24 20:31:04,6.30,software.amazon.awssdk.iotdevicesdk:aws-iot-device-sdk,< 1.4.2,1.4.2
GHSA-743r-5g92-5vgf,reviewed,medium,2021-11-24 21:11:02,2021-11-24 20:31:04,6.30,aws-iot-device-sdk-v2,< 1.5.3,1.5.3
GHSA-743r-5g92-5vgf,reviewed,medium,2021-11-24 21:11:02,2021-11-24 20:31:04,6.30,awsiotsdk,< 1.6.1,1.6.1
GHSA-94jq-q5v2-76wj,reviewed,medium,2021-11-24 21:02:02,2021-11-24 20:33:06,6.30,software.amazon.awssdk.iotdevicesdk:aws-iot-device-sdk,< 1.3.3,1.3.3
GHSA-94jq-q5v2-76wj,reviewed,medium,2021-11-24 21:02:02,2021-11-24 20:33:06,6.30,aws-iot-device-sdk-v2,< 1.5.1,1.5.1
GHSA-94jq-q5v2-76wj,reviewed,medium,2021-11-24 21:02:02,2021-11-24 20:33:06,6.30,awsiotsdk,< 1.5.18,1.5.18
GHSA-f34m-x9pj-62vq,reviewed,high,2021-12-01 18:29:00,2021-11-29 20:21:04,7.60,@joeattardi/emoji-button,< 4.6.2,4.6.2
GHSA-mg3m-f475-28hv,reviewed,high,2021-12-01 18:28:05,2021-11-29 20:22:03,8.50,@backstage/plugin-scaffolder-backend,< 0.15.14,0.15.14
GHSA-hf2m-j98r-4fqw,reviewed,critical,2021-11-30 22:21:01,2021-11-30 14:35:01,9.80,nodebb,">= 1.15.0, < 1.18.5",1.18.5
GHSA-wx69-rvg3-x7fc,reviewed,critical,2021-11-30 22:21:00,2021-11-30 14:35:01,9.00,nodebb,">= 1.15.0, < 1.18.5",1.18.5
GHSA-pfj7-2qfw-vwgm,reviewed,medium,2021-11-30 22:20:04,2021-11-30 14:35:01,5.00,nodebb,">= 1.0.4, < 1.18.5",1.18.5
GHSA-c4rh-4376-gff4,reviewed,medium,2021-11-24 21:12:00,2021-11-24 20:28:00,6.30,software.amazon.awssdk.iotdevicesdk:aws-iot-device-sdk,< 1.5.0,1.5.0
GHSA-c4rh-4376-gff4,reviewed,medium,2021-11-24 21:12:00,2021-11-24 20:28:00,6.30,aws-iot-device-sdk-v2,< 1.5.3,1.5.3
GHSA-c4rh-4376-gff4,reviewed,medium,2021-11-24 21:12:00,2021-11-24 20:28:00,6.30,awsiotsdk,< 1.6.1,1.6.1
GHSA-743r-5g92-5vgf,reviewed,medium,2021-11-24 21:11:02,2021-11-24 20:31:04,6.30,software.amazon.awssdk.iotdevicesdk:aws-iot-device-sdk,< 1.4.2,1.4.2
GHSA-743r-5g92-5vgf,reviewed,medium,2021-11-24 21:11:02,2021-11-24 20:31:04,6.30,aws-iot-device-sdk-v2,< 1.5.3,1.5.3
GHSA-743r-5g92-5vgf,reviewed,medium,2021-11-24 21:11:02,2021-11-24 20:31:04,6.30,awsiotsdk,< 1.6.1,1.6.1
GHSA-94jq-q5v2-76wj,reviewed,medium,2021-11-24 21:02:02,2021-11-24 20:33:06,6.30,software.amazon.awssdk.iotdevicesdk:aws-iot-device-sdk,< 1.3.3,1.3.3
GHSA-94jq-q5v2-76wj,reviewed,medium,2021-11-24 21:02:02,2021-11-24 20:33:06,6.30,aws-iot-device-sdk-v2,< 1.5.1,1.5.1
GHSA-94jq-q5v2-76wj,reviewed,medium,2021-11-24 21:02:02,2021-11-24 20:33:06,6.30,awsiotsdk,< 1.5.18,1.5.18
GHSA-j3f7-7rmc-6wqj,reviewed,medium,2021-11-24 20:35:00,2021-11-24 20:23:06,6.30,software.amazon.awssdk.iotdevicesdk:aws-iot-device-sdk,< 1.5.0,1.5.0
GHSA-j3f7-7rmc-6wqj,reviewed,medium,2021-11-24 20:35:00,2021-11-24 20:23:06,6.30,aws-iot-device-sdk-v2,< 1.6.0,1.6.0
GHSA-j3f7-7rmc-6wqj,reviewed,medium,2021-11-24 20:35:00,2021-11-24 20:23:06,6.30,awsiotsdk,< 1.7.0,1.7.0
GHSA-vpf5-82c8-9v36,reviewed,critical,2021-11-23 21:15:04,2021-11-22 19:34:03,9.80,algoliasearch-helper,< 3.6.2,3.6.2
GHSA-q5mq-6fjg-4mw8,reviewed,high,2021-11-19 20:42:03,2021-10-07 13:12:05,9.80,thinkjs,<= 3.2.14,
GHSA-896r-f27r-55mw,reviewed,critical,2021-11-19 20:16:02,2021-11-15 22:44:03,9.80,json-schema,< 0.4.0,0.4.0
GHSA-xx4c-jj58-r7x6,reviewed,medium,2021-11-19 20:14:02,2021-11-08 21:27:05,5.30,validator,">= 11.1.0, < 13.7.0",13.7.0
GHSA-7h26-63m7-qhf2,reviewed,high,2021-11-17 21:58:03,2021-11-17 19:57:01,8.20,ckeditor4,< 4.17.0,4.17.0
GHSA-pvmx-g8h5-cprj,reviewed,high,2021-11-17 21:55:01,2021-11-17 19:56:02,8.20,ckeditor4,< 4.17.0,4.17.0
GHSA-rrc9-gqf8-8rwg,reviewed,high,2021-11-16 21:26:04,2021-04-06 20:37:01,7.30,aws-sdk,< 2.814.0,2.814.0
GHSA-rrc9-gqf8-8rwg,reviewed,high,2021-11-16 21:26:04,2021-04-06 20:37:01,7.30,@aws-sdk/shared-ini-file-loader,<= 1.0.0-rc.8,1.0.0-rc.9
GHSA-wmpv-c2jp-j2xg,reviewed,low,2021-11-15 23:28:02,2021-11-15 22:27:04,,@openzeppelin/contracts,">= 4.2.0, < 4.3.3",4.3.3
GHSA-wmpv-c2jp-j2xg,reviewed,low,2021-11-15 23:28:02,2021-11-15 22:27:04,,@openzeppelin/contracts-upgradeable,">= 4.2.0, < 4.3.3",4.3.3
GHSA-w6v7-w58j-pg5r,reviewed,medium,2021-11-15 17:40:05,2021-11-12 19:46:06,6.10,@theia/plugin-ext,< 1.18.0,1.18.0
GHSA-q9q6-f556-gpm7,reviewed,critical,2021-11-10 20:58:04,2021-11-10 18:27:01,9.80,starkbank-ecdsa,< 1.1.3,1.1.3
GHSA-9j9m-8wjc-ff96,reviewed,critical,2021-11-10 17:02:04,2021-11-09 21:01:02,9.80,apostrophe,">= 2.63.0, < 3.4.0",3.4.0
GHSA-gp2f-254m-rh32,reviewed,medium,2021-11-10 16:51:04,2021-11-08 21:31:04,5.90,@sap-cloud-sdk/core,< 1.52.0,1.52.0
GHSA-4r9c-jghc-cx5m,reviewed,medium,2021-11-10 16:45:03,2021-11-08 21:26:04,5.40,apostrophe,">= 2.63.0, < 3.4.0",3.4.0
GHSA-jcjx-c3j3-44pr,reviewed,high,2021-11-10 16:44:01,2021-11-08 21:09:00,,@cyyynthia/tokenize,">= 1.1.0, < 1.1.3",1.1.3
GHSA-9wx7-jrvc-28mm,reviewed,high,2021-11-08 21:51:02,2021-11-08 21:34:04,,starkbank-ecdsa,< 2.0.1,2.0.1
GHSA-9wx7-jrvc-28mm,reviewed,high,2021-11-08 21:51:02,2021-11-08 21:34:04,,com.starkbank:ecdsa-java,= 1.0.0,1.0.1
GHSA-9wx7-jrvc-28mm,reviewed,high,2021-11-08 21:51:02,2021-11-08 21:34:04,,starkbank-ecdsa,= 1.3.1,1.3.2
GHSA-9wx7-jrvc-28mm,reviewed,high,2021-11-08 21:51:02,2021-11-08 21:34:04,,starkbank-ecdsa,= 1.1.2,1.1.3
GHSA-3j9m-hcv9-rpj8,reviewed,medium,2021-11-08 18:13:02,2021-11-03 18:18:01,6.90,@grafana/data,">= 8.0.0, < 8.2.3",8.2.3
GHSA-p6rw-44q7-3fw4,reviewed,high,2021-11-08 18:09:03,2021-11-03 18:13:04,8.70,nbdime,< 1.1.1,1.1.1
GHSA-p6rw-44q7-3fw4,reviewed,high,2021-11-08 18:09:03,2021-11-03 18:13:04,8.70,nbdime,">= 2.0.0, < 2.1.1",2.1.1
GHSA-p6rw-44q7-3fw4,reviewed,high,2021-11-08 18:09:03,2021-11-03 18:13:04,8.70,nbdime,">= 3.0.0, < 3.1.1",3.1.1
GHSA-p6rw-44q7-3fw4,reviewed,high,2021-11-08 18:09:03,2021-11-03 18:13:04,8.70,nbdime,< 5.0.2,5.0.2
GHSA-p6rw-44q7-3fw4,reviewed,high,2021-11-08 18:09:03,2021-11-03 18:13:04,8.70,nbdime,">= 6.0.0, < 6.1.2",6.1.2
GHSA-p6rw-44q7-3fw4,reviewed,high,2021-11-08 18:09:03,2021-11-03 18:13:04,8.70,nbdime-jupyterlab,< 1.0.1,1.0.1
GHSA-p6rw-44q7-3fw4,reviewed,high,2021-11-08 18:09:03,2021-11-03 18:13:04,8.70,nbdime-jupyterlab,">= 2.0.0, < 2.1.1",2.1.1
GHSA-qm7x-rc44-rrqw,reviewed,high,2021-11-08 18:07:04,2021-11-04 19:46:00,,apollo-server,">= 2.0.0, < 2.25.3",2.25.3
GHSA-qm7x-rc44-rrqw,reviewed,high,2021-11-08 18:07:04,2021-11-04 19:46:00,,apollo-server,">= 3.0.0, < 3.4.1",3.4.1
GHSA-59r9-6jp6-jcm7,reviewed,high,2021-11-08 18:06:01,2021-11-04 19:36:01,7.10,graphql-playground-react,< 1.7.28,1.7.28
GHSA-x4r7-m2q9-69c8,reviewed,high,2021-11-08 18:03:05,2021-11-04 18:11:05,7.10,graphiql,">= 0.5.0, < 1.4.7",1.4.7
GHSA-6g47-63mv-qpgh,reviewed,medium,2021-11-08 17:55:05,2021-11-04 17:01:06,5.60,dotty,< 0.1.2,0.1.2
GHSA-mw6q-98mp-g8g8,reviewed,low,2021-11-08 17:54:05,2021-11-04 17:00:05,3.10,bootstrap-table,<= 1.19.0,
GHSA-w4v7-hwx7-9929,reviewed,medium,2021-11-08 17:50:01,2021-11-04 16:59:01,6.10,tempura,< 0.4.0,0.4.0
GHSA-282f-qqgm-c34q,reviewed,medium,2021-11-08 17:44:05,2021-11-04 16:58:01,5.60,jsonpointer,< 5.0.0,5.0.0
GHSA-8gwj-8hxc-285w,reviewed,medium,2021-11-08 17:43:03,2021-11-04 16:56:05,5.60,json-ptr,< 3.0.0,3.0.0
GHSA-v5vg-g7rq-363w,reviewed,medium,2021-11-08 17:40:05,2021-11-04 16:55:05,5.60,json-pointer,<= 0.6.1,0.6.2
GHSA-g2q5-5433-rhrf,reviewed,critical,2021-11-04 16:24:04,2021-11-04 16:20:03,,rc,= 1.2.9,
GHSA-g2q5-5433-rhrf,reviewed,critical,2021-11-04 16:24:04,2021-11-04 16:20:03,,rc,= 1.3.9,
GHSA-g2q5-5433-rhrf,reviewed,critical,2021-11-04 16:24:04,2021-11-04 16:20:03,,rc,= 2.3.9,
