,repository,package,fix_commit,lock_file_fix_version,latest_stable_version,pr_version,pr_number,pr_date,fix_date,pr_fix_diff,inspired
784,optimistdigital/create-frontend,acorn,1360b0cec267f705a6285cef899ded4391bddaf0,7.1.1,7.1.1,6.4.1,10,2020-03-13T21:17:39Z,2020-03-31 14:52:21+03:00,"17,14",False
785,optimistdigital/create-frontend,minimist,1360b0cec267f705a6285cef899ded4391bddaf0,1.2.5,1.2.5,1.2.2,11,2020-03-14T00:51:40Z,2020-03-31 14:52:21+03:00,"17,11",False
786,optimizely/javascript-sdk,extend,8b9eee1e6a733bc9f44e2c5e01e44b402a5faea8,3.0.2,3.0.2,3.0.2,331,2019-08-08T16:06:41Z,2020-03-30 09:48:34-07:00,"235,0",False
787,orbiting/backends,lodash.merge,6039fb39573b8c85a8448ff78b9b7ac6db599505,4.6.2,4.6.2,4.6.2,286,2019-07-11T02:05:34Z,2019-11-01 12:09:44+01:00,"113,9",False
788,orbiting/backends,lodash,6039fb39573b8c85a8448ff78b9b7ac6db599505,4.17.15,4.17.15,4.17.13,288,2019-07-14T02:30:53Z,2019-11-01 12:09:44+01:00,"110,8",False
789,orbiting/backends,eslint-utils,41456d0d2af2d5dc078af4bb7a018b5c442bceb3,1.4.3,1.4.3,1.4.2,303,2019-08-27T03:32:13Z,2019-11-01 12:18:59+01:00,"66,7",False
790,overleaf/web,mongoose,dff429af5a7117e73b03233e186dc5e662ce1f6b,5.10.9,5.10.9,5.7.5,695,2019-10-28T14:36:03Z,2020-10-13 02:04:26+00:00,"350,11",False
791,overleaf/web,angular,7053dc27267a337291930803db27a9e0382ec3e9,1.8.0,1.8.0,1.7.9,711,2019-12-17T04:23:48Z,2020-08-10 15:55:23+00:00,"237,11",False
792,ovh/manager,webpack-bundle-analyzer,ecba9396990e364a6a139c07bfd5a0fabd7940cf,3.9.0,3.9.0,3.3.2,1280,2019-09-09T09:06:11Z,2020-10-21 13:28:17+02:00,"408,2",False
793,ovh/manager,angular,c77f058f8bc3fd84843edaa61956774ceddb8f54,1.7.9,1.7.9,1.7.9,1823,2019-11-20T17:18:44Z,2019-11-26 14:10:13+01:00,"5,19",False
794,pass-culture/pass-culture-browser,webpack-dev-server,c5c99f31e776bc5c188ab9dca25a0b7f07f7e0b4,3.9.0,3.9.0,3.1.11,1363,2019-10-21T18:56:50Z,2019-10-30 15:46:44+01:00,"8,19",False
795,pastelsky/bundlephobia,next,2b1b87f784c59975e87d2c3c4da7b7fa0183e45c,9.5.3,9.5.3,9.3.2,330,2020-03-31T12:18:40Z,2020-09-05 18:16:37+05:30,"158,0",False
796,peeranha/peeranha-web,lodash,39a3382171f4035ae7912303e3af9213a7afb49c,4.17.13,4.17.15,4.17.13,94,2019-11-01T08:53:07Z,2020-01-26 17:51:11+03:00,"86,5",True
797,peeranha/peeranha-web,jquery,39a3382171f4035ae7912303e3af9213a7afb49c,3.4.0,3.4.1,3.4.0,95,2019-11-01T08:53:08Z,2020-01-26 17:51:11+03:00,"86,5",True
798,peeranha/peeranha-web,bootstrap,39a3382171f4035ae7912303e3af9213a7afb49c,4.3.1,4.4.1,4.3.1,96,2019-11-01T08:53:10Z,2020-01-26 17:51:11+03:00,"86,5",True
799,peter-murray/node-hue-api,acorn,959cbab35b9b6f2a7fb3d897737d98a931e7998e,6.4.2,8.0.4,6.4.1,169,2020-04-05T01:04:06Z,2020-11-05 16:18:35+00:00,"214,15",False
800,pilas-engine/pilas-engine,lodash.defaultsdeep,d4b3a37f5edbe5f688facfe00582c1d96e85414a,4.6.1,4.6.1,4.6.1,23,2019-10-30T01:53:27Z,2019-12-15 19:55:56-03:00,"46,21",False
801,pilas-engine/pilas-engine,stringstream,d4b3a37f5edbe5f688facfe00582c1d96e85414a,0.0.6,1.0.0,0.0.6,24,2019-10-30T01:53:31Z,2019-12-15 19:55:56-03:00,"46,21",True
802,pilas-engine/pilas-engine,lodash.merge,d4b3a37f5edbe5f688facfe00582c1d96e85414a,4.6.2,4.6.2,4.6.2,25,2019-10-30T01:53:33Z,2019-12-15 19:55:56-03:00,"46,21",False
803,pilas-engine/pilas-engine,mixin-deep,d4b3a37f5edbe5f688facfe00582c1d96e85414a,1.3.2,2.0.1,1.3.2,26,2019-10-30T01:53:33Z,2019-12-15 19:55:56-03:00,"46,21",True
804,pilas-engine/pilas-engine,handlebars,d4b3a37f5edbe5f688facfe00582c1d96e85414a,4.5.3,4.5.3,4.0.14,27,2019-10-30T01:53:36Z,2019-12-15 19:55:56-03:00,"46,21",False
805,playcanvas/engine,lodash,0543fc23a4352fef2e18b1e1334d1a45c21b415e,4.17.14,4.17.14,4.17.14,1613,2019-07-12T23:30:12Z,2019-07-12 17:09:46-07:00,"0,0",False
806,poanetwork/posdao-contracts,lodash,e2c733058bfe9c7f75345db75562b283bd208505,4.17.11,4.17.20,4.17.15,52,2019-11-22T09:40:26Z,2020-09-25 11:49:52+03:00,"307,23",False
807,poanetwork/posdao-contracts,lodash,e2c733058bfe9c7f75345db75562b283bd208505,4.17.11,4.17.20,4.17.15,56,2020-01-03T11:38:29Z,2020-09-25 11:49:52+03:00,"265,21",False
808,politics-rewired/Spoke,foreman,8f8eab06bb8623d4c4429618bedb9fb9e2ffb615,3.0.1,3.0.1,3.0.1,347,2019-11-05T02:53:10Z,2020-01-31 18:41:35-05:00,"87,20",False
809,politics-rewired/Spoke,eslint,4f887b1eca7e75e18b1994065af33282476fcb63,4.10.0,7.7.0,4.18.2,348,2019-11-05T02:53:10Z,2020-08-18 11:27:40-04:00,"287,12",False
810,politics-rewired/Spoke,webpack-dev-server,74b8c4234714cf2b808babdf14142bbdb516da83,2.11.3,3.10.2,3.1.11,349,2019-11-05T02:53:13Z,2020-01-31 18:41:35-05:00,"87,20",False
811,politics-rewired/Spoke,handlebars,47e8d3b41b45c9961fea6b94959c30f5db4f2ca8,4.5.3,4.5.3,4.5.3,419,2019-12-27T17:43:12Z,2019-12-30 20:08:47-05:00,"3,7",False
812,portainer/portainer,eslint,229f2e48a0e2a8800ef965e5ed345eab95edb3db,5.16.0,6.1.0,4.18.2,2961,2019-06-21T12:51:54Z,2019-08-14 16:36:18+02:00,"54,1",False
813,portainer/portainer,eslint-utils,35b52a846e7b31d74f271348bdabcb6af3b69353,1.4.3,2.0.0,1.4.3,3292,2019-10-21T19:30:47Z,2020-04-08 17:29:29+03:00,"169,18",True
814,portainer/portainer,mixin-deep,35b52a846e7b31d74f271348bdabcb6af3b69353,1.3.2,2.0.1,1.3.2,3325,2019-11-01T03:17:00Z,2020-04-08 17:29:29+03:00,"159,11",True
815,portainer/portainer,is-my-json-valid,35b52a846e7b31d74f271348bdabcb6af3b69353,2.20.0,2.20.0,2.20.0,3326,2019-11-01T03:17:04Z,2020-04-08 17:29:29+03:00,"159,11",False
816,portainer/portainer,angular,39affedf1d9a7d8f4a2ab967b7db9a74c633a8a6,1.8.0,1.8.0,1.7.9,3392,2019-11-20T16:48:28Z,2020-07-23 09:28:19+03:00,"245,13",False
817,portainer/portainer,jquery,05cc353c53b40437978c6c6b46de3c1f23149a72,3.5.1,3.5.1,3.5.0,3773,2020-04-30T02:00:38Z,2020-06-11 19:59:05+02:00,"42,15",False
818,prebid/Prebid.js,querystringify,2d3dac196cb958897e188d1998998073707029ac,2.1.1,2.1.1,2.0.0,4392,2019-10-28T21:50:40Z,2019-11-05 12:30:27-05:00,"7,19",False
819,programmfabrik/coffeescript-ui,mixin-deep,4f4c84040476c20cf19aa92051a9a3153de2c381,1.3.2,2.0.1,1.3.2,6,2019-11-01T16:19:29Z,2019-11-18 06:59:56+01:00,"16,13",True
820,programmfabrik/coffeescript-ui,mixin-deep,00895f83fe594ca91476a7f7c3c018778fea00e8,1.3.2,2.0.1,1.3.2,6,2019-11-01T16:19:29Z,2020-01-30 15:50:00+01:00,"89,22",True
821,programmfabrik/coffeescript-ui,mixin-deep,00895f83fe594ca91476a7f7c3c018778fea00e8,1.3.2,2.0.1,1.3.2,7,2019-11-22T10:24:25Z,2020-01-30 15:50:00+01:00,"69,4",True
822,programmfabrik/coffeescript-ui,stringstream,00895f83fe594ca91476a7f7c3c018778fea00e8,0.0.6,1.0.0,0.0.6,9,2019-11-22T10:24:27Z,2020-01-30 15:50:00+01:00,"69,4",True
823,programmfabrik/coffeescript-ui,lodash,00895f83fe594ca91476a7f7c3c018778fea00e8,4.17.15,4.17.15,4.17.15,11,2019-11-22T10:24:28Z,2020-01-30 15:50:00+01:00,"69,4",False
824,protectwise/troika,acorn,7c989b09f705fe7302fc26e5c49292b238c7c4f6,6.4.1,7.1.1,6.4.1,30,2020-03-14T00:23:19Z,2020-03-26 16:06:30-06:00,"12,21",True
825,qgis/qwc2-demo-app,acorn,267c81c0147d4949bfbf89ae433544db9d1cba07,6.4.1,7.1.1,6.4.1,189,2020-03-14T03:21:40Z,2020-04-22 18:12:23+02:00,"39,12",True
826,rainbow-me/rainbow,eslint-utils,7608526556c1277efb6576a7f6705e3e58792ad6,1.4.2,1.4.2,1.4.2,154,2019-08-26T21:37:12Z,2019-09-13 23:49:51-04:00,"18,6",False
827,rand256/valetudo,mqtt-packet,3a29a2be4f316f5df7b7fcb7bbbe046fdf0d3399,5.6.1,6.2.0,5.6.1,7,2019-07-13T13:49:01Z,2019-07-14 10:01:54+03:00,"0,17",True
828,rapidpro/rapidpro,react-dom,dbf3b7491447fb73655b2635cdabf1a0de4e41b7,16.3.3,16.8.6,16.3.3,956,2019-06-18T00:12:05Z,2019-06-17 17:23:12-07:00,"0,0",True
829,rapidpro/rapidpro,handlebars,e6aaebeca3dd1f6fbc4e49cb23b9ec24464a5b7a,4.7.3,4.7.3,4.5.3,1116,2019-12-27T02:54:17Z,2020-02-12 11:33:21-08:00,"47,16",False
830,rapidpro/rapidpro,axios,ae3a7dbd556ec7d535967bcba1d9c65891c324aa,0.18.1,0.19.2,0.18.1,1164,2020-03-02T19:30:13Z,2020-03-11 15:50:34-07:00,"9,3",True
831,razzius/weave,eslint-utils,14f4b024300f4652aee683e5827749f0ed606265,1.4.1,1.4.2,1.4.2,118,2019-09-17T11:01:02Z,2019-09-17 04:24:20-07:00,"0,0",False
832,razzius/weave,yarn,0f22c846969d0e4208328e97af7451bf1d1641c3,1.22.0,1.22.0,1.22.0,164,2020-02-14T23:53:39Z,2020-02-14 15:59:23-08:00,"0,0",False
833,react-native-community/rn-diff-purge,lodash,b52ce25e1fd47bbbb1e2a6b9f33aaae154529ac1,4.17.14,4.17.14,4.17.14,22,2019-07-13T03:12:39Z,2019-07-18 15:36:08+02:00,"5,10",False
834,react-navigation/react-navigation.github.io,acorn,713a9a8ad5eb581c29032addabaceb4a5112453c,6.4.1,7.3.1,6.4.1,732,2020-03-28T09:51:34Z,2020-07-18 12:51:53-03:00,"112,6",True
835,reactjs/gu.reactjs.org,lodash.mergewith,91ffdb081269228949075c1ddca793406cbad0de,4.6.2,4.6.2,4.6.2,33,2019-09-10T18:00:20Z,2020-03-14 14:24:39+01:00,"185,19",False
836,reactjs/gu.reactjs.org,lodash.merge,91ffdb081269228949075c1ddca793406cbad0de,4.6.2,4.6.2,4.6.2,35,2019-09-10T18:00:22Z,2020-03-14 14:24:39+01:00,"185,19",False
837,reactjs/gu.reactjs.org,lodash,91ffdb081269228949075c1ddca793406cbad0de,4.17.15,4.17.15,4.17.15,36,2019-09-10T18:00:22Z,2020-03-14 14:24:39+01:00,"185,19",False
838,redux-form/redux-form,lodash,76cb24aba63dd3f3bf4a662ac3f4f66b6090663a,4.17.15,4.17.15,4.17.15,4573,2019-11-29T10:48:08Z,2019-11-29 13:07:39+02:00,"0,0",False
839,redux-form/redux-form,lodash,76cb24aba63dd3f3bf4a662ac3f4f66b6090663a,4.17.15,4.17.15,4.17.15,4574,2019-11-29T10:48:26Z,2019-11-29 13:07:39+02:00,"0,0",False
840,redux-form/redux-form,lodash-es,0cb7ed82073be11a67b31dc71ea03bd3b2fa1a7d,4.17.15,4.17.15,4.17.15,4575,2019-11-29T10:48:47Z,2019-11-29 13:45:06+02:00,"0,0",False
841,redux-form/redux-form,lodash-es,0cb7ed82073be11a67b31dc71ea03bd3b2fa1a7d,4.17.15,4.17.15,4.17.15,4578,2019-11-29T11:09:07Z,2019-11-29 13:45:06+02:00,"0,0",False
842,redux-form/redux-form,lodash-es,0cb7ed82073be11a67b31dc71ea03bd3b2fa1a7d,4.17.15,4.17.15,4.17.15,4579,2019-11-29T11:09:10Z,2019-11-29 13:45:06+02:00,"0,0",False
843,redux-form/redux-form,lodash-es,0cb7ed82073be11a67b31dc71ea03bd3b2fa1a7d,4.17.15,4.17.15,4.17.15,4580,2019-11-29T11:09:11Z,2019-11-29 13:45:06+02:00,"0,0",False
844,rescapes/ramda,eslint-utils,1b377c5aa7a9ca4bd111596ba1a88dc47fa62490,1.4.3,2.0.0,1.4.3,1,2019-11-02T09:38:53Z,2020-02-12 11:23:39+01:00,"102,0",True
845,rollbar/rollbar.js,extend,5cc13bd8a16aa0b7caba08c604ee5f8c37381152,3.0.2,3.0.2,3.0.2,824,2020-02-06T23:18:57Z,2020-02-07 10:10:54-08:00,"0,18",False
846,rollbar/rollbar.js,jquery,c10e93c8ff47fffc5bda7c01b753d802527ca29c,3.5.1,3.5.1,3.5.0,845,2020-04-30T12:01:30Z,2020-05-06 00:27:51-07:00,"5,19",False
847,rtfeldman/node-test-runner,minimist,09fae598ec30664349e795280791104768cfd623,1.2.5,1.2.5,1.2.2,411,2020-03-13T21:43:51Z,2020-04-09 22:13:29+01:00,"26,23",False
848,rtfeldman/node-test-runner,minimist,09fae598ec30664349e795280791104768cfd623,1.2.5,1.2.5,1.2.3,413,2020-04-04T02:39:09Z,2020-04-09 22:13:29+01:00,"5,18",False
849,sandialabs/slycat,acorn,eada4187f953277dcb6d8dd4af4269872764cfc1,7.1.1,7.1.1,5.7.4,943,2020-03-14T17:13:17Z,2020-04-01 10:07:12-07:00,"17,23",False
850,sc-voice/sc-voice,lodash,861947648a0fee610a4a0bd99dfc4957b68b5f45,4.17.14,4.17.14,4.17.14,142,2019-07-18T14:43:25Z,2019-07-18 14:09:28-07:00,"0,6",False
851,segmentio/evergreen,react-dev-utils,2d0fa6d2ce1b471eceb3623e98d8bc3a7759d177,5.0.2,9.1.0,4.2.3,651,2019-10-24T01:53:44Z,2019-10-24 21:56:21-05:00,"1,1",False
852,segmentio/evergreen,mixin-deep,2d0fa6d2ce1b471eceb3623e98d8bc3a7759d177,1.3.1,2.0.1,1.3.2,652,2019-10-24T02:00:26Z,2019-10-24 21:56:21-05:00,"1,0",False
853,segmentio/evergreen,lodash,444f06a6967d160b48f035688f2136b4b98ae251,3.10.1,4.17.15,4.17.15,601,2019-07-20T16:46:02Z,2019-10-24 17:44:21-05:00,"96,5",False
854,segmentio/evergreen,lodash,444f06a6967d160b48f035688f2136b4b98ae251,3.10.1,4.17.15,4.17.13,653,2019-10-24T02:07:58Z,2019-10-24 17:44:21-05:00,"0,20",False
855,segmentio/evergreen,mixin-deep,98be7f078824d67ba71ec8f7ef48db98114a1ca6,1.3.2,2.0.1,1.3.2,652,2019-10-24T02:00:26Z,2020-01-21 14:35:32-06:00,"89,18",True
856,segmentio/evergreen,mixin-deep,98be7f078824d67ba71ec8f7ef48db98114a1ca6,1.3.2,2.0.1,1.3.2,658,2019-10-25T12:05:49Z,2020-01-21 14:35:32-06:00,"88,8",True
857,segmentio/evergreen,mixin-deep,98be7f078824d67ba71ec8f7ef48db98114a1ca6,1.3.2,2.0.1,1.3.2,707,2020-01-18T00:03:55Z,2020-01-21 14:35:32-06:00,"3,20",True
858,segmentio/evergreen,webpack-bundle-analyzer,98be7f078824d67ba71ec8f7ef48db98114a1ca6,3.6.0,3.6.0,3.6.0,718,2020-01-21T19:29:17Z,2020-01-21 14:35:32-06:00,"0,1",False
859,sehugg/8bitworkshop,acorn,7371b71648078fac50d350c04cf9e2683f380629,6.4.1,7.2.0,6.4.1,33,2020-03-13T22:39:05Z,2020-05-13 12:29:38-05:00,"60,18",True
860,sehugg/8bitworkshop,jquery,7371b71648078fac50d350c04cf9e2683f380629,3.5.1,3.5.1,3.5.0,36,2020-04-30T00:19:58Z,2020-05-13 12:29:38-05:00,"13,17",False
861,sendgrid/docs,lodash,554e8e29fe963b61d5db6c63bb6ac9b8668295da,4.17.15,4.17.15,4.17.13,5605,2019-10-17T03:12:51Z,2019-10-17 11:12:38-06:00,"0,13",False
862,sendgrid/docs,mixin-deep,554e8e29fe963b61d5db6c63bb6ac9b8668295da,1.3.2,2.0.1,1.3.2,5606,2019-10-17T03:12:56Z,2019-10-17 11:12:38-06:00,"0,13",True
863,sendgrid/docs,lodash.template,554e8e29fe963b61d5db6c63bb6ac9b8668295da,4.5.0,4.5.0,4.5.0,5607,2019-10-17T03:12:57Z,2019-10-17 11:12:38-06:00,"0,13",False
864,sendgrid/docs,lodash.merge,554e8e29fe963b61d5db6c63bb6ac9b8668295da,4.6.2,4.6.2,4.6.2,5608,2019-10-17T03:12:58Z,2019-10-17 11:12:38-06:00,"0,13",False
865,sendgrid/docs,eslint-utils,554e8e29fe963b61d5db6c63bb6ac9b8668295da,1.4.2,1.4.2,1.4.2,5609,2019-10-17T03:13:02Z,2019-10-17 11:12:38-06:00,"0,13",False
866,sendgrid/docs,lodash.mergewith,554e8e29fe963b61d5db6c63bb6ac9b8668295da,4.6.2,4.6.2,4.6.2,5610,2019-10-17T03:13:02Z,2019-10-17 11:12:38-06:00,"0,13",False
867,shadowsocks/shadowsocks-manager,knex,b0b977167f8d2b6199d75063ec7eb8f64c03a42b,0.20.1,0.20.1,0.19.5,614,2019-10-31T14:07:56Z,2019-11-02 16:31:47+08:00,"1,18",False
868,shadowsocks/shadowsocks-manager,acorn,deed6cebb45ccfa2c6e74d1b04764947281e4583,6.4.1,7.1.1,6.4.1,629,2020-03-13T21:57:34Z,2020-03-25 21:39:42+08:00,"11,15",True
869,shockpkg/packages,acorn,14967035fea8deb285bd94bf246655deac8cca30,7.1.1,7.1.1,7.1.1,1,2020-03-13T22:13:50Z,2020-03-13 18:50:37-04:00,"0,0",False
870,silverstripe/silverstripe-admin,mixin-deep,e8ba96f735fbeaa5e6bab029d02975cc2c8a5659,1.3.2,2.0.1,1.3.2,975,2019-10-23T03:53:14Z,2019-11-08 10:59:53+13:00,"15,18",True
871,silverstripe/silverstripe-admin,handlebars,e8ba96f735fbeaa5e6bab029d02975cc2c8a5659,4.5.1,4.5.1,4.4.5,977,2019-10-23T03:53:16Z,2019-11-08 10:59:53+13:00,"15,18",False
872,silverstripe/silverstripe-admin,lodash.merge,e8ba96f735fbeaa5e6bab029d02975cc2c8a5659,4.6.2,4.6.2,4.6.2,978,2019-10-23T03:53:18Z,2019-11-08 10:59:53+13:00,"15,18",False
873,silverstripe/silverstripe-admin,lodash-es,e8ba96f735fbeaa5e6bab029d02975cc2c8a5659,4.17.15,4.17.15,4.17.15,979,2019-10-23T03:53:20Z,2019-11-08 10:59:53+13:00,"15,18",False
874,sparkdesignsystem/spark-design-system,lodash,3853e6c7a6b386b8ae26238b3a6ae1f1bae07de3,4.17.15,4.17.15,4.17.13,1704,2019-08-16T15:05:14Z,2019-08-19 16:21:15-04:00,"3,5",False
875,sparkdesignsystem/spark-design-system,lodash,3853e6c7a6b386b8ae26238b3a6ae1f1bae07de3,4.17.15,4.17.15,4.17.15,1705,2019-08-16T15:05:15Z,2019-08-19 16:21:15-04:00,"3,5",False
876,sparkdesignsystem/spark-design-system,lodash,f77d976284cc60da71395f3bc0de3d3a983892af,4.17.15,4.17.15,4.17.13,1704,2019-08-16T15:05:14Z,2019-08-20 09:03:15-04:00,"3,21",False
877,sparkdesignsystem/spark-design-system,lodash,f77d976284cc60da71395f3bc0de3d3a983892af,4.17.15,4.17.15,4.17.15,1705,2019-08-16T15:05:15Z,2019-08-20 09:03:15-04:00,"3,21",False
878,spencermountain/compromise,minimist,44d6e00fc3db0530b49916beca20fb7d05e09c00,1.2.5,1.2.5,1.2.5,730,2020-03-17T14:40:32Z,2020-04-25 12:31:55-04:00,"39,1",False
879,spencermountain/compromise,minimist,44d6e00fc3db0530b49916beca20fb7d05e09c00,1.2.5,1.2.5,1.2.5,731,2020-03-18T01:51:57Z,2020-04-25 12:31:55-04:00,"38,14",False
880,spencermountain/compromise,minimist,44d6e00fc3db0530b49916beca20fb7d05e09c00,1.2.5,1.2.5,1.2.5,732,2020-03-18T01:51:58Z,2020-04-25 12:31:55-04:00,"38,14",False
881,spencermountain/compromise,minimist,44d6e00fc3db0530b49916beca20fb7d05e09c00,1.2.5,1.2.5,1.2.5,733,2020-03-18T03:43:09Z,2020-04-25 12:31:55-04:00,"38,12",False
882,spencermountain/compromise,minimist,3eba793366f986223a0144a83223bc2498ce2457,1.2.5,1.2.5,1.2.5,730,2020-03-17T14:40:32Z,2020-12-16 14:36:23-05:00,"274,4",False
883,spencermountain/compromise,minimist,3eba793366f986223a0144a83223bc2498ce2457,1.2.5,1.2.5,1.2.5,731,2020-03-18T01:51:57Z,2020-12-16 14:36:23-05:00,"273,17",False
884,spencermountain/compromise,minimist,3eba793366f986223a0144a83223bc2498ce2457,1.2.5,1.2.5,1.2.5,732,2020-03-18T01:51:58Z,2020-12-16 14:36:23-05:00,"273,17",False
885,spencermountain/compromise,minimist,3eba793366f986223a0144a83223bc2498ce2457,1.2.5,1.2.5,1.2.5,733,2020-03-18T03:43:09Z,2020-12-16 14:36:23-05:00,"273,15",False
886,spencermountain/compromise,minimist,6b9c3bacff0dc36fd1aafdd4b28ab8117db4653b,1.2.5,1.2.5,1.2.5,730,2020-03-17T14:40:32Z,2020-06-11 12:59:14-04:00,"86,2",False
887,spencermountain/compromise,minimist,6b9c3bacff0dc36fd1aafdd4b28ab8117db4653b,1.2.5,1.2.5,1.2.5,731,2020-03-18T01:51:57Z,2020-06-11 12:59:14-04:00,"85,15",False
888,spencermountain/compromise,minimist,6b9c3bacff0dc36fd1aafdd4b28ab8117db4653b,1.2.5,1.2.5,1.2.5,732,2020-03-18T01:51:58Z,2020-06-11 12:59:14-04:00,"85,15",False
889,spencermountain/compromise,minimist,6b9c3bacff0dc36fd1aafdd4b28ab8117db4653b,1.2.5,1.2.5,1.2.5,733,2020-03-18T03:43:09Z,2020-06-11 12:59:14-04:00,"85,13",False
890,spencermountain/compromise,minimist,045593b339bf009914723fedd156a4c1e030fb12,1.2.5,1.2.5,1.2.5,730,2020-03-17T14:40:32Z,2020-12-16 15:07:20-05:00,"274,5",False
891,spencermountain/compromise,minimist,045593b339bf009914723fedd156a4c1e030fb12,1.2.5,1.2.5,1.2.5,731,2020-03-18T01:51:57Z,2020-12-16 15:07:20-05:00,"273,18",False
892,spencermountain/compromise,minimist,045593b339bf009914723fedd156a4c1e030fb12,1.2.5,1.2.5,1.2.5,732,2020-03-18T01:51:58Z,2020-12-16 15:07:20-05:00,"273,18",False
893,spencermountain/compromise,minimist,045593b339bf009914723fedd156a4c1e030fb12,1.2.5,1.2.5,1.2.5,733,2020-03-18T03:43:09Z,2020-12-16 15:07:20-05:00,"273,16",False
894,steedos/steedos-platform,codecov,d1a36a7487f8ec0c8935584dc9e07a2922efb7d0,3.7.2,4.0.0-0,3.6.5,261,2020-03-30T04:02:11Z,2020-09-19 12:22:06+08:00,"173,0",False
895,steedos/steedos-platform,acorn,ec986438c9a61810448db36a1802c05cc80f881d,5.7.4,8.0.1,5.7.4,263,2020-03-30T04:02:24Z,2020-09-22 11:23:12+08:00,"175,23",True
896,steedos/steedos-platform,acorn,ec986438c9a61810448db36a1802c05cc80f881d,5.7.4,8.0.1,6.4.1,266,2020-04-07T08:27:04Z,2020-09-22 11:23:12+08:00,"167,18",False
897,steedos/steedos-platform,https-proxy-agent,d1a36a7487f8ec0c8935584dc9e07a2922efb7d0,2.2.4,5.0.0,2.2.4,273,2020-04-16T23:58:57Z,2020-09-19 12:22:06+08:00,"155,4",True
898,steemit/condenser,minimist,537702ecdb4cd8e267d9a910d2628db335060c14,0.0.8,1.2.5,1.2.2,3753,2020-03-16T03:28:45Z,2020-04-02 14:53:07+08:00,"17,3",False
899,steemit/condenser,lodash.merge,3773e12e021eb7c9c6eb05a395596f14e565f892,4.6.2,4.6.2,4.6.2,3766,2020-03-31T17:13:35Z,2020-08-21 17:48:59-07:00,"143,7",False
900,steemit/condenser,jquery,3773e12e021eb7c9c6eb05a395596f14e565f892,3.5.1,3.5.1,3.5.0,3784,2020-04-30T01:41:10Z,2020-08-21 17:48:59-07:00,"113,23",False
901,stellarterm/stellarterm,braces,62b8a325e7821e8e470f9916afb8ebac64c9eed8,2.3.2,3.0.2,2.3.2,555,2019-09-20T12:51:29Z,2020-01-31 11:51:04+03:00,"132,19",True
902,stellarterm/stellarterm,concat-with-sourcemaps,62b8a325e7821e8e470f9916afb8ebac64c9eed8,1.1.0,1.1.0,1.1.0,563,2019-09-20T12:51:33Z,2020-01-31 11:51:04+03:00,"132,19",False
903,stellarterm/stellarterm,tar,dcf12240ccad2e178cd50fafde0f5bf89ed89c09,2.2.2,6.0.1,2.2.2,566,2019-09-20T12:51:34Z,2020-01-30 13:44:33+03:00,"131,21",True
904,streamr-dev/broker,acorn,0d2a309e060a78f773979d3172120a841ec7a94d,7.1.0,7.1.1,6.4.1,126,2020-03-14T07:09:52Z,2020-05-06 11:07:37+03:00,"53,0",False
905,streamr-dev/streamr-client-javascript,eslint-utils,976def562f726238bcd70f1831fa74ad32839299,1.4.3,1.4.3,1.4.3,98,2019-10-29T10:41:26Z,2019-11-12 11:36:03+02:00,"13,22",False
906,styled-components/styled-components-website,eslint-utils,01b1eb58a9cd9bb63286fc61d0a305fe84088fd4,1.4.2,1.4.2,1.4.2,498,2019-09-25T18:51:48Z,2019-10-11 11:33:21+02:00,"15,14",False
907,styled-components/styled-components-website,acorn,eaf43d1e8f2718e6539469a16a0675d6c9bd6b1c,6.4.1,8.0.3,5.7.4,624,2020-03-13T23:29:38Z,2020-10-04 21:33:40-04:00,"205,2",False
908,synzen/MonitoRSS,handlebars,73ac1ee502f5767a07d4c327af34a414722a8a8f,4.5.3,4.7.2,4.5.3,133,2019-12-29T23:30:52Z,2020-01-20 15:07:54-05:00,"21,20",True
909,synzen/MonitoRSS,acorn,b041394da5ffe4042497b27d343457c7842e1420,7.1.1,7.2.0,5.7.4,160,2020-05-22T17:36:28Z,2020-05-22 13:37:43-04:00,"0,0",False
910,team-friendo/signalboost,sequelize,8a5a758574d159e300489b82cce46891f85c5aae,5.21.3,6.0.0,5.15.1,2,2019-10-29T16:11:49Z,2019-12-17 22:43:16-08:00,"49,14",False
911,team-friendo/signalboost,lodash,8a5a758574d159e300489b82cce46891f85c5aae,4.17.11,4.17.15,4.17.13,4,2019-11-06T03:08:39Z,2019-12-17 22:43:16-08:00,"42,3",False
912,team-friendo/signalboost,eslint-utils,d2c13fe1c2bde73c2ca56014df511e42455a3bd1,1.4.3,1.4.3,1.4.3,5,2019-11-06T03:08:41Z,2019-12-17 22:43:16-08:00,"42,3",False
913,team-friendo/signalboost,acorn,c7ffdb7413fe5978f30f20f81089e016b700f1f5,7.4.1,8.0.4,7.1.1,6,2020-03-13T23:01:01Z,2020-12-11 12:25:53-05:00,"272,18",False
914,team-friendo/signalboost,acorn,c7ffdb7413fe5978f30f20f81089e016b700f1f5,7.4.1,8.0.4,7.2.0,7,2020-05-24T21:59:53Z,2020-12-11 12:25:53-05:00,"200,19",False
915,testing-library/user-event,handlebars,c0c0f4b05857e5a929ca280035ef379c746183fb,4.1.2,4.1.2,4.1.2,124,2019-06-05T16:57:00Z,2019-07-20 13:02:54+02:00,"44,18",False
