,repository,package,ghsa,fix_commit,fix_commit_parent,date,committer_date,source,dep_file_fix,lockfile_fix,dep_file_inspired,lockfile_inspired,inspired,fix_time
95,Caltech-IPAC/firefly,lodash-es,GHSA-jf85-cpcp-j695,0a339dd8cb82f497f43ebb8c1b785b3233ede541,4df7be26587461353c4174ffbce36aecb0628fed,2020-01-23 15:29:24-07:00,2020-02-04 15:54:49-08:00,GITHUB,0,1,0,0,0,"111,1"
96,Caltech-IPAC/firefly,mixin-deep,GHSA-fhjf-83wg-r2j9,0a339dd8cb82f497f43ebb8c1b785b3233ede541,4df7be26587461353c4174ffbce36aecb0628fed,2020-01-23 15:29:24-07:00,2020-02-04 15:54:49-08:00,GITHUB,0,1,0,1,1,"111,1"
97,Caltech-IPAC/firefly,handlebars,GHSA-q42p-pg8m-cqh6,0a339dd8cb82f497f43ebb8c1b785b3233ede541,4df7be26587461353c4174ffbce36aecb0628fed,2020-01-23 15:29:24-07:00,2020-02-04 15:54:49-08:00,GITHUB,0,0,0,0,0,
98,Caltech-IPAC/firefly,eslint-utils,GHSA-3gx7-xhv7-5mx3,0a339dd8cb82f497f43ebb8c1b785b3233ede541,4df7be26587461353c4174ffbce36aecb0628fed,2020-01-23 15:29:24-07:00,2020-02-04 15:54:49-08:00,GITHUB,0,1,0,0,0,"111,1"
99,CarPalFleet/JavaScript-SDK,lodash,GHSA-jf85-cpcp-j695,2b8e48a71e1fe29fe863739e12911ee9ceeb69c7,9ac64696984e7c1e9cb63adf21c7b7c814795b00,2020-02-10 15:43:20+08:00,2020-02-10 15:43:20+08:00,GITHUB,0,1,0,0,0,"97,0"
100,CarPalFleet/JavaScript-SDK,mixin-deep,GHSA-fhjf-83wg-r2j9,2b8e48a71e1fe29fe863739e12911ee9ceeb69c7,9ac64696984e7c1e9cb63adf21c7b7c814795b00,2020-02-10 15:43:20+08:00,2020-02-10 15:43:20+08:00,GITHUB,0,1,0,1,1,"97,0"
101,CarPalFleet/JavaScript-SDK,handlebars,GHSA-w457-6q6x-cgp9,2b8e48a71e1fe29fe863739e12911ee9ceeb69c7,9ac64696984e7c1e9cb63adf21c7b7c814795b00,2020-02-10 15:43:20+08:00,2020-02-10 15:43:20+08:00,GITHUB,0,1,0,0,0,"45,12"
102,CartoDB/CartoDB-SQL-API,handlebars,GHSA-q42p-pg8m-cqh6,77a12bc8218efb10111ad5b19bd73f75b9794e0a,986e7615673b9b76fd4e37136cd703a9eea86603,2019-12-27 13:26:02+01:00,2019-12-27 13:26:02+01:00,GITHUB,0,0,0,0,0,
103,CartoDB/CartoDB-SQL-API,acorn,GHSA-6chw-6frg-f759,6bd2460f561863f3e5be0d6d0b1817c6a575b018,e02079b99dacc9c5a7bbfd0b4342535171c4b9b7,2020-06-01 10:54:01+02:00,2020-06-01 10:54:01+02:00,GITHUB,0,1,0,0,0,"78,13"
104,CartoDB/Windshaft-cartodb,acorn,GHSA-6chw-6frg-f759,b79a8587fafdea3130b4c871472ba9de0648a418,17337974a2377fc685406d6ea3f020bf2a175262,2020-06-01 12:35:31+02:00,2020-06-01 12:35:31+02:00,GITHUB,0,1,0,0,0,"78,20"
105,CatalysmsServerManager/7-days-to-die-server-manager,acorn,GHSA-6chw-6frg-f759,12c84eac0450f8c1ff34e519d317a4c3279a08c4,f2799df63f861b49aeda424d278b9e9037ce2250,2020-07-14 20:40:23+00:00,2020-07-14 20:40:23+00:00,GITHUB,0,1,0,0,0,"101,0"
106,ChildMindInstitute/mindlogger-app,lodash-es,GHSA-jf85-cpcp-j695,117e447ac1c7ac5943695acf8b12007383728bf4,ef3e93eafde84d416759b5db303fbb683c063c3e,2019-08-26 09:56:55-04:00,2019-08-26 09:56:55-04:00,GITHUB,1,1,0,0,0,"5,18"
107,ChilliCream/hotchocolate-docs,mixin-deep,GHSA-fhjf-83wg-r2j9,5153aa2ca019f28e4c0b1cafe57b7378f164c937,6bd4ab9170342ee8aca4d62a1471d2849e90f73f,2019-09-17 22:25:05+02:00,2019-09-17 22:25:05+02:00,GITHUB,0,0,0,0,0,
108,ChromeDevTools/debugger-protocol-viewer,lodash,GHSA-jf85-cpcp-j695,2398b1a577cdac0abc531d32da9cfb16e746f473,d53c9ef81b301f603f2a303bb68ee4102a38d60d,2020-04-09 14:31:09-07:00,2020-04-09 14:31:09-07:00,GITHUB,0,1,0,0,0,"78,20"
109,ChromeDevTools/debugger-protocol-viewer,mixin-deep,GHSA-fhjf-83wg-r2j9,2398b1a577cdac0abc531d32da9cfb16e746f473,d53c9ef81b301f603f2a303bb68ee4102a38d60d,2020-04-09 14:31:09-07:00,2020-04-09 14:31:09-07:00,GITHUB,0,1,0,1,1,"78,20"
110,ChromeDevTools/debugger-protocol-viewer,deep-extend,GHSA-hr2v-3952-633q,0e01cca52c098476f4a2ad5a49d23e17f060067a,60626c7889eefa3d56220fa86c6d130b880e23b1,2020-04-07 09:16:49-07:00,2020-04-07 09:16:49-07:00,GITHUB,0,0,0,0,0,
111,City-of-Helsinki/mvj-ui,handlebars,GHSA-w457-6q6x-cgp9,58a46c04b8793eb30decada60c040faaa67d9c91,b8f7dad674faac5af99616860a06e991b4c2523e,2020-03-04 10:08:29+02:00,2020-03-04 10:08:29+02:00,GITHUB,0,0,0,0,0,
112,City-of-Helsinki/mvj-ui,codecov,GHSA-5q88-cjfq-g2mh,58a46c04b8793eb30decada60c040faaa67d9c91,b8f7dad674faac5af99616860a06e991b4c2523e,2020-03-04 10:08:29+02:00,2020-03-04 10:08:29+02:00,GITHUB,1,1,0,1,1,"13,13"
113,City-of-Helsinki/mvj-ui,acorn,GHSA-6chw-6frg-f759,a3a411e9c6b0d341a3ee7d7ec36f51488ad1c26a,75dafaffd80a446d67911ec0af3e632440c9fbda,2020-06-03 14:36:09+03:00,2020-06-03 14:36:09+03:00,GITHUB,0,1,0,1,1,"81,1"
114,CityOfZion/neon-wallet,fstream,GHSA-xf7w-r453-m56c,d04bf7d76bc678d5acfeb7e36479d1713ad14f51,a8685c4a4c01e3d3cef890ffb5aa14d0e949664a,2019-06-03 19:18:13-06:00,2019-06-03 19:18:13-06:00,GITHUB,0,0,0,0,0,
115,CityOfZion/neon-wallet,lodash.mergewith,GHSA-jf85-cpcp-j695,7c7fd59574b8ae281660d56438049176572c9aaf,f9544761f4322a70d05892090a07c681da555017,2019-07-12 10:19:55-06:00,2019-07-12 10:19:55-06:00,GITHUB,0,1,0,0,0,"0,0"
116,CivicActions/civicactions.com,lodash,GHSA-jf85-cpcp-j695,5bdab8c14fac065816820899fc1d6c9d009f2eed,7d3499fb73705465c426a03cbb44ad10b18e70e0,2019-08-14 17:15:26-07:00,2019-08-15 14:48:04-07:00,GITHUB,1,1,0,0,0,"0,2"
117,CivicActions/civicactions.com,axios,GHSA-42xw-2xvc-qx8m,5bdab8c14fac065816820899fc1d6c9d009f2eed,7d3499fb73705465c426a03cbb44ad10b18e70e0,2019-08-14 17:15:26-07:00,2019-08-15 14:48:04-07:00,GITHUB,1,1,0,1,1,"0,2"
118,CivicActions/civicactions.com,fstream,GHSA-xf7w-r453-m56c,5bdab8c14fac065816820899fc1d6c9d009f2eed,7d3499fb73705465c426a03cbb44ad10b18e70e0,2019-08-14 17:15:26-07:00,2019-08-15 14:48:04-07:00,GITHUB,0,1,0,0,0,"0,2"
119,CivicActions/civicactions.com,lodash.mergewith,GHSA-jf85-cpcp-j695,5bdab8c14fac065816820899fc1d6c9d009f2eed,7d3499fb73705465c426a03cbb44ad10b18e70e0,2019-08-14 17:15:26-07:00,2019-08-15 14:48:04-07:00,GITHUB,0,1,0,0,0,"0,2"
120,CivicActions/civicactions.com,handlebars,GHSA-q42p-pg8m-cqh6,5bdab8c14fac065816820899fc1d6c9d009f2eed,7d3499fb73705465c426a03cbb44ad10b18e70e0,2019-08-14 17:15:26-07:00,2019-08-15 14:48:04-07:00,GITHUB,0,1,0,0,0,"0,2"
121,CivicActions/civicactions.com,webpack-dev-server,GHSA-cf66-xwfp-gvc4,5bdab8c14fac065816820899fc1d6c9d009f2eed,7d3499fb73705465c426a03cbb44ad10b18e70e0,2019-08-14 17:15:26-07:00,2019-08-15 14:48:04-07:00,GITHUB,0,1,0,0,0,"0,2"
122,CivicActions/civicactions.com,handlebars,GHSA-w457-6q6x-cgp9,ab5e14a7fd972c4cadec041321cbcaf3ea3ceff1,ec1bb642c5cb2326b51ce4b64e8c181b1e9e82b9,2020-06-10 15:01:20-05:00,2020-06-10 15:01:20-05:00,GITHUB,0,0,0,0,0,
123,CodyJasonBennett/portfolio,lodash.template,GHSA-jf85-cpcp-j695,dfdccec1bc854e5337b6d4326f0572332d78a52f,ada6fae63691e355d77701fae2da912877f99881,2019-10-27T01:04:12-05:00,2019-10-27T01:04:12-05:00,SOFTWARE_HERITAGE,0,1,0,0,0,"107,18"
124,CodyJasonBennett/portfolio,lodash,GHSA-jf85-cpcp-j695,dfdccec1bc854e5337b6d4326f0572332d78a52f,ada6fae63691e355d77701fae2da912877f99881,2019-10-27T01:04:12-05:00,2019-10-27T01:04:12-05:00,SOFTWARE_HERITAGE,0,1,0,0,0,"105,21"
125,CodyJasonBennett/portfolio,eslint-utils,GHSA-3gx7-xhv7-5mx3,9719c70e3c4a29c7d3d7811403c1c8a4d52397cb,a1f91a85e5d6455a3bf4532e48b540bae5486c68,2019-10-06T07:32:05-05:00,2019-10-06T07:32:05-05:00,SOFTWARE_HERITAGE,0,1,0,0,0,"40,12"
126,CodyJasonBennett/portfolio,eslint-utils,GHSA-3gx7-xhv7-5mx3,dfdccec1bc854e5337b6d4326f0572332d78a52f,ada6fae63691e355d77701fae2da912877f99881,2019-10-27T01:04:12-05:00,2019-10-27T01:04:12-05:00,SOFTWARE_HERITAGE,0,1,0,1,1,"61,6"
127,ComPlat/chemotion_ELN,lodash-es,GHSA-jf85-cpcp-j695,2eaf29b8b29221aa6809b731fd72d829ad76a919,8c5914fce0073bd2b1696098d811605988d531c6,2019-12-16 13:52:11+01:00,2019-12-17 12:31:28+01:00,GITHUB,0,1,0,0,0,"35,2"
128,Criptext/Criptext-Email-React-Client,lodash.mergewith,GHSA-jf85-cpcp-j695,31ff81a80989ee3819522d6fbb765c5b719ccb49,013fdc6cd2768589b05a1d5445c462b869f3f5d6,2019-11-13 17:56:25-05:00,2019-11-13 18:20:34-05:00,GITHUB,0,0,0,0,0,
129,Criptext/Criptext-Email-React-Client,lodash.mergewith,GHSA-jf85-cpcp-j695,31ff81a80989ee3819522d6fbb765c5b719ccb49,013fdc6cd2768589b05a1d5445c462b869f3f5d6,2019-11-13 17:56:25-05:00,2019-11-13 18:20:34-05:00,GITHUB,0,0,0,0,0,
130,Criptext/Criptext-Email-React-Client,lodash.mergewith,GHSA-jf85-cpcp-j695,31ff81a80989ee3819522d6fbb765c5b719ccb49,013fdc6cd2768589b05a1d5445c462b869f3f5d6,2019-11-13 17:56:25-05:00,2019-11-13 18:20:34-05:00,GITHUB,0,0,0,0,0,
131,CruGlobal/give-web,deap,GHSA-xrmp-99wj-p6jc,f0a2031212fec5cb26b36e3659a6eac224b559e8,3016aecaa116f4dbf4bac44bce7cfa3f7fbc0b26,2019-06-20 10:18:11-04:00,2019-09-24 10:14:14-04:00,GITHUB,0,0,0,0,0,
132,CyberCRI/learn-ext,lodash-es,GHSA-jf85-cpcp-j695,7103a2ce7ea5c4017d5b93cbf7fd4c4b93e22651,030d2912c210e97f31bdb2608935a9f195067fbd,2019-09-24 15:41:27+02:00,2019-09-24 15:41:27+02:00,GITHUB,0,0,0,0,0,
133,DBCDK/content-first,knex,GHSA-58v4-qwx5-7f59,3365dd3534d88b86cde39096f932ecf115002d38,2f4d4b9cacd2d9c8cc10acaf5df142643c11e66d,2020-01-20T11:15:50+01:00,2020-01-21T10:29:42+01:00,SOFTWARE_HERITAGE,1,1,1,0,1,"91,16"
134,DanmarksAdresser/Dawa,lodash,GHSA-jf85-cpcp-j695,8dd4dbee7288f8aa120105887b279f352aa512de,c7d74a4a9036b2363dd05c058087f6f18c36874c,2021-01-07 09:34:22+01:00,2021-01-07 09:34:22+01:00,GITHUB,0,1,0,0,0,"413,20"
135,DanmarksAdresser/Dawa,handlebars,GHSA-w457-6q6x-cgp9,58b5b116f5e834fab304548007d4e6f1bbfa32b6,69a8fae6a122c88919f8ff96dcd508b76585b187,2020-02-12 11:49:11+01:00,2020-02-12 11:49:11+01:00,GITHUB,0,1,0,0,0,"46,9"
136,DanmarksAdresser/Dawa,jquery,GHSA-jpcq-cgw6-v4j6,77d46bf9ad6a9d6bfd3660d77a611e18111605dd,fdc57c29a7101459832a2e443410a81d6b866a1c,2020-05-01 09:55:22+02:00,2020-05-01 09:55:22+02:00,GITHUB,0,1,0,0,0,"1,6"
137,DanmarksAdresser/Dawa,jquery,GHSA-gxr4-xjj5-5px2,77d46bf9ad6a9d6bfd3660d77a611e18111605dd,fdc57c29a7101459832a2e443410a81d6b866a1c,2020-05-01 09:55:22+02:00,2020-05-01 09:55:22+02:00,GITHUB,0,1,0,0,0,"1,6"
138,DataBiosphere/terra-ui,acorn,GHSA-6chw-6frg-f759,da2bdbffb53efc14c98c07fe1312ef2fe250917d,f63fdb55dddc89145c8d2c28222c81b9bb736c9a,2020-03-16T15:47:21-04:00,2020-03-16T15:47:21-04:00,SOFTWARE_HERITAGE,0,1,0,0,0,"1,22"
139,Datawheel/canon,sequelize,GHSA-m9jw-237r-gvfv,119151bc1d3cbd8962f256ff2d3a2009e72c75b5,06efef150e5dd43904f853448deb1a7d715a723e,2020-06-10 17:04:45-04:00,2020-06-10 17:04:45-04:00,GITHUB,0,0,0,0,0,
140,Datawheel/canon,sequelize,GHSA-j9xp-92vc-559j,119151bc1d3cbd8962f256ff2d3a2009e72c75b5,06efef150e5dd43904f853448deb1a7d715a723e,2020-06-10 17:04:45-04:00,2020-06-10 17:04:45-04:00,GITHUB,0,0,0,0,0,
141,Datawheel/canon,sequelize,GHSA-m9jw-237r-gvfv,2f3476a7de99c7b3cd40eb2e92428bd7f650c983,c58be39be4bd395ada690952dc8d86f0c8b48e37,2020-05-13T16:57:10-04:00,2020-05-13T16:57:10-04:00,SOFTWARE_HERITAGE,1,1,0,0,0,"189,3"
142,Datawheel/canon,sequelize,GHSA-j9xp-92vc-559j,2f3476a7de99c7b3cd40eb2e92428bd7f650c983,c58be39be4bd395ada690952dc8d86f0c8b48e37,2020-05-13T16:57:10-04:00,2020-05-13T16:57:10-04:00,SOFTWARE_HERITAGE,1,1,0,0,0,"189,3"
143,Datawheel/canon,serialize-javascript,GHSA-h9rv-jmmf-4pgx,119151bc1d3cbd8962f256ff2d3a2009e72c75b5,06efef150e5dd43904f853448deb1a7d715a723e,2020-06-10 17:04:45-04:00,2020-06-10 17:04:45-04:00,GITHUB,0,0,0,0,0,
144,Datawheel/canon,acorn,GHSA-6chw-6frg-f759,119151bc1d3cbd8962f256ff2d3a2009e72c75b5,06efef150e5dd43904f853448deb1a7d715a723e,2020-06-10 17:04:45-04:00,2020-06-10 17:04:45-04:00,GITHUB,0,0,0,0,0,
145,DemonCloud/cubec,minimist,GHSA-vh95-rmgr-6w4m,0a49066a62121c310280341365072ca9b5db0216,02bd7fb9f3217a0270921aa89df34a2949457a2a,2020-03-21 13:27:46+08:00,2020-03-21 13:27:46+08:00,GITHUB,0,1,0,0,0,"4,14"
146,EDM-Spot/OtterBot,mixin-deep,GHSA-fhjf-83wg-r2j9,6a2f4b9ea89b7cf9e7be211f04e29ec3e063327d,8a7158353a98382a216481522d6f7031c0ef8a2e,2020-07-08 00:07:47+01:00,2020-07-08 00:07:47+01:00,GITHUB,0,1,0,1,1,"247,6"
147,EDM-Spot/OtterBot,fstream,GHSA-xf7w-r453-m56c,a8c50127fb3c7c9b9549b88ebaf22e80e8f01e05,dc02201af80a8d062da8a21573e0a205e82203bf,2020-01-11 22:54:26+00:00,2020-01-11 22:54:26+00:00,GITHUB,0,1,0,0,0,"69,5"
148,EdgeApp/edge-core-js,acorn,GHSA-6chw-6frg-f759,28e5a80275c8080f66e5bd1abe19d52351b33684,1f9a8d2d38d104db5d87d2ceca42943b1f823cf4,2020-04-02 10:39:20-07:00,2020-04-02 10:39:20-07:00,GITHUB,0,1,0,1,1,"19,18"
149,EdgeApp/edge-currency-accountbased,handlebars,GHSA-w457-6q6x-cgp9,a57c2d025bf4950573f9217db5be3b5f42f3654d,5d23cbae5a1010ac336c0b26a300ab185c068035,2019-12-31 13:29:29-08:00,2019-12-31 13:33:52-08:00,GITHUB,0,1,0,0,0,"3,13"
150,EdgeApp/edge-currency-accountbased,acorn,GHSA-6chw-6frg-f759,f5a0a124735f783aa6bba5dd3cedc9e1c64d066d,ed1354ca4a382ab21d4a5e96a5981d3297204a7a,2020-04-06 12:30:13-07:00,2020-04-06 12:30:13-07:00,GITHUB,0,1,0,1,1,"23,19"
151,ErikVerheul/OneBacklog,acorn,GHSA-6chw-6frg-f759,d8ede7c8c45d8a2fc23e738222d8e0e7c8989c76,187b5952d443eafc4370211874209262a4c77f03,2020-04-09 18:39:55+02:00,2020-04-09 18:39:55+02:00,GITHUB,0,1,0,1,1,"26,19"
152,ErikVerheul/OneBacklog,jquery,GHSA-jpcq-cgw6-v4j6,37919f166bccf13683924228c37365167a9d625c,f4fbdc156cf1c1e15d8c66cd4e109f7e3ab99f8c,2020-05-07 11:03:01+02:00,2020-05-07 11:03:01+02:00,GITHUB,1,1,1,0,1,"7,7"
153,ErikVerheul/OneBacklog,jquery,GHSA-gxr4-xjj5-5px2,37919f166bccf13683924228c37365167a9d625c,f4fbdc156cf1c1e15d8c66cd4e109f7e3ab99f8c,2020-05-07 11:03:01+02:00,2020-05-07 11:03:01+02:00,GITHUB,1,1,1,0,1,"7,7"
154,ExploreConsulting/netsuite-fasttrack-toolkit-ss2,js-yaml,GHSA-8j8c-7jfh-h6hx,03db69c1839670b68372163eedc4019a81f49521,64757ee511fc694158f4990fd80a67791b88df19,2020-01-27 10:40:10-08:00,2020-01-27 10:40:10-08:00,GITHUB,0,1,0,0,0,"82,20"
155,ExploreConsulting/netsuite-fasttrack-toolkit-ss2,js-yaml,GHSA-2pr6-76vf-7546,03db69c1839670b68372163eedc4019a81f49521,64757ee511fc694158f4990fd80a67791b88df19,2020-01-27 10:40:10-08:00,2020-01-27 10:40:10-08:00,GITHUB,0,1,0,0,0,"82,20"
156,ExploreConsulting/netsuite-fasttrack-toolkit-ss2,handlebars,GHSA-q42p-pg8m-cqh6,03db69c1839670b68372163eedc4019a81f49521,64757ee511fc694158f4990fd80a67791b88df19,2020-01-27 10:40:10-08:00,2020-01-27 10:40:10-08:00,GITHUB,0,1,0,0,0,"82,20"
157,ExploreConsulting/netsuite-fasttrack-toolkit-ss2,mixin-deep,GHSA-fhjf-83wg-r2j9,85e3cfc0d79a7532e94df870eac14fc8c832026b,99c246d2513dc66884b19833d9533c95c5a06b57,2020-02-18 12:19:25-08:00,2020-02-18 12:19:25-08:00,GITHUB,0,1,0,1,1,"104,22"
158,ExploreConsulting/netsuite-fasttrack-toolkit-ss2,lodash,GHSA-jf85-cpcp-j695,85e3cfc0d79a7532e94df870eac14fc8c832026b,99c246d2513dc66884b19833d9533c95c5a06b57,2020-02-18 12:19:25-08:00,2020-02-18 12:19:25-08:00,GITHUB,1,1,0,0,0,"104,22"
159,ExploreConsulting/netsuite-fasttrack-toolkit-ss2,brace-expansion,GHSA-832h-xg76-4gv6,85e3cfc0d79a7532e94df870eac14fc8c832026b,99c246d2513dc66884b19833d9533c95c5a06b57,2020-02-18 12:19:25-08:00,2020-02-18 12:19:25-08:00,GITHUB,0,1,0,0,0,"104,22"
160,ExploreConsulting/netsuite-fasttrack-toolkit-ss2,acorn,GHSA-6chw-6frg-f759,491d18de19b13c598586492c1df4b38828bd14cd,a14a4d3de9107f6a07f1fa7d8c9ec37355720d1c,2020-12-01 08:14:13-08:00,2020-12-01 08:14:13-08:00,GITHUB,0,1,0,0,0,"262,18"
161,ExploreConsulting/netsuite-fasttrack-toolkit-ss2,jquery,GHSA-jpcq-cgw6-v4j6,491d18de19b13c598586492c1df4b38828bd14cd,a14a4d3de9107f6a07f1fa7d8c9ec37355720d1c,2020-12-01 08:14:13-08:00,2020-12-01 08:14:13-08:00,GITHUB,0,0,0,0,0,
162,ExploreConsulting/netsuite-fasttrack-toolkit-ss2,jquery,GHSA-gxr4-xjj5-5px2,491d18de19b13c598586492c1df4b38828bd14cd,a14a4d3de9107f6a07f1fa7d8c9ec37355720d1c,2020-12-01 08:14:13-08:00,2020-12-01 08:14:13-08:00,GITHUB,0,0,0,0,0,
163,F5Networks/f5-cloud-libs,handlebars,GHSA-q42p-pg8m-cqh6,3503225bf2d897eb5cbe23fdd52274e22630df7d,30e2327b8236e4fea0d8d68e4d0e98776ff5c380,2020-09-28 15:38:46-07:00,2020-09-28 15:38:46-07:00,GITHUB,0,0,0,0,0,
164,F5Networks/f5-cloud-libs,brace-expansion,GHSA-832h-xg76-4gv6,ed8a6a34ae5780a5830af77076685d7aca62dfbf,a4aba6a45e0401c6637836e80ff0700267881def,2020-05-04 14:27:32-07:00,2020-05-04 14:27:32-07:00,GITHUB,0,1,0,0,0,"152,0"
165,F5Networks/f5-cloud-libs,js-yaml,GHSA-8j8c-7jfh-h6hx,ed8a6a34ae5780a5830af77076685d7aca62dfbf,a4aba6a45e0401c6637836e80ff0700267881def,2020-05-04 14:27:32-07:00,2020-05-04 14:27:32-07:00,GITHUB,0,1,0,0,0,"152,0"
166,F5Networks/f5-cloud-libs,js-yaml,GHSA-2pr6-76vf-7546,ed8a6a34ae5780a5830af77076685d7aca62dfbf,a4aba6a45e0401c6637836e80ff0700267881def,2020-05-04 14:27:32-07:00,2020-05-04 14:27:32-07:00,GITHUB,0,1,0,0,0,"152,0"
167,F5Networks/f5-cloud-libs,lodash,GHSA-4xc9-xhrj-v574,3503225bf2d897eb5cbe23fdd52274e22630df7d,30e2327b8236e4fea0d8d68e4d0e98776ff5c380,2020-09-28 15:38:46-07:00,2020-09-28 15:38:46-07:00,GITHUB,0,1,0,0,0,"299,2"
168,F5Networks/f5-cloud-libs,lodash,GHSA-jf85-cpcp-j695,3503225bf2d897eb5cbe23fdd52274e22630df7d,30e2327b8236e4fea0d8d68e4d0e98776ff5c380,2020-09-28 15:38:46-07:00,2020-09-28 15:38:46-07:00,GITHUB,0,1,0,0,0,"299,2"
169,F5Networks/f5-cloud-libs,lodash,GHSA-x5rq-j2xg-h7qm,3503225bf2d897eb5cbe23fdd52274e22630df7d,30e2327b8236e4fea0d8d68e4d0e98776ff5c380,2020-09-28 15:38:46-07:00,2020-09-28 15:38:46-07:00,GITHUB,0,1,0,0,0,"299,2"
170,F5Networks/f5-declarative-onboarding,acorn,GHSA-6chw-6frg-f759,b3c44f27abe89b5ab94bdfaaefeef385f34c2821,0ff09c59f66455a9dbd5abbac0f2d76caa9f54c5,2020-03-11 15:53:03-07:00,2020-03-11 15:53:03-07:00,GITHUB,0,0,0,0,0,
171,Faithlife/styled-ui,bootstrap,GHSA-pj7m-g53m-7638,a2a9104c2244dab159fa8358e913f5f61d035d31,0c68b733ba9d6d6fb2a3a814b924eaab9c95189d,2020-12-14 20:29:12-08:00,2021-01-13 22:39:22-08:00,GITHUB,0,0,0,0,0,
172,Faithlife/styled-ui,bootstrap,GHSA-wh77-3x4m-4q9g,a2a9104c2244dab159fa8358e913f5f61d035d31,0c68b733ba9d6d6fb2a3a814b924eaab9c95189d,2020-12-14 20:29:12-08:00,2021-01-13 22:39:22-08:00,GITHUB,0,0,0,0,0,
173,Faithlife/styled-ui,esm,GHSA-qx4v-6gc5-f2vv,feaa2131daeb8220b7c7eedb15c74fbd91356c5d,b539bbd35d8c10fd37a9962aca461b48ad22aeae,2020-02-24T10:40:59-08:00,2020-03-04T14:33:36-08:00,SOFTWARE_HERITAGE,1,1,0,0,0,"128,0"
174,Faithlife/styled-ui,fstream,GHSA-xf7w-r453-m56c,1c271e1a9f470ad577cb6b11389df031b1c8be50,7e4b1364f3ee977c44db6cdc0155efece3087315,2021-01-13 22:20:11-08:00,2021-01-13 22:39:22-08:00,GITHUB,0,0,0,0,0,
175,Faithlife/styled-ui,mixin-deep,GHSA-fhjf-83wg-r2j9,feaa2131daeb8220b7c7eedb15c74fbd91356c5d,b539bbd35d8c10fd37a9962aca461b48ad22aeae,2020-02-24T10:40:59-08:00,2020-03-04T14:33:36-08:00,SOFTWARE_HERITAGE,0,1,0,1,1,"128,0"
176,FelixHenninger/lab.js,serialize-javascript,GHSA-h9rv-jmmf-4pgx,8348a2f0fca78ff7fc2744928c8fb058522a49b3,eef75b36b1159142caa1704c7b2166a2ec9d19d8,2020-02-26 01:26:50+01:00,2020-02-26 01:26:50+01:00,GITHUB,0,1,0,0,0,"81,9"
177,FelixHenninger/lab.js,serialize-javascript,GHSA-h9rv-jmmf-4pgx,8348a2f0fca78ff7fc2744928c8fb058522a49b3,eef75b36b1159142caa1704c7b2166a2ec9d19d8,2020-02-26 01:26:50+01:00,2020-02-26 01:26:50+01:00,GITHUB,0,1,0,0,0,"81,9"
178,First-Peoples-Cultural-Council/fv-web-ui,request,GHSA-7xfp-9c55-5vqj,e494d1d9d3d474b906ac32ea7c5172de8a72a951,43c37e30af3af3bc57592f5dd6affdb0ce32b6c8,2019-09-20 16:47:40-07:00,2019-11-01 15:45:36-07:00,GITHUB,0,0,0,0,0,
179,ForestAdmin/lumber,acorn,GHSA-6chw-6frg-f759,8441e335e071ceac391f5421233eb64c37fd7361,64dbf878ce610d2f6144ffb76eec1e421929ee95,2020-05-11T19:08:18+02:00,2020-05-11T19:08:18+02:00,SOFTWARE_HERITAGE,0,0,0,0,0,
180,ForestAdmin/lumber,minimist,GHSA-vh95-rmgr-6w4m,8441e335e071ceac391f5421233eb64c37fd7361,64dbf878ce610d2f6144ffb76eec1e421929ee95,2020-05-11T19:08:18+02:00,2020-05-11T19:08:18+02:00,SOFTWARE_HERITAGE,0,1,0,0,0,"55,2"
181,FormidableLabs/spectacle,acorn,GHSA-6chw-6frg-f759,014f1f2a7e5a60983c6d9b679da46746eb841ab3,383e74bb9c8b53fccf8a7d4ac8a438ce70133e5d,2021-01-29T14:54:31-06:00,2021-01-29T14:54:31-06:00,SOFTWARE_HERITAGE,0,0,0,0,0,
182,FrankerFaceZ/FrankerFaceZ,acorn,GHSA-6chw-6frg-f759,7638a885f2bb46310645b755227a0aaa19963aff,50378bb3dcd20782d05d86e6b7b5c0f917e24555,2020-07-10 20:08:29-04:00,2020-07-10 20:08:29-04:00,GITHUB,0,1,0,0,0,"119,3"
183,FreeFeed/freefeed-server,acorn,GHSA-6chw-6frg-f759,9a6fc1d55dfdbf02b213156dcf3c6684a749b6b6,a63c160b6aa4bb0eb66e77f12e52f53449d1b5cb,2020-04-02 23:10:58+03:00,2020-04-02 23:36:17+03:00,GITHUB,0,1,0,0,0,"19,21"
184,Frontify/sketch,acorn,GHSA-6chw-6frg-f759,699a169adea90063f19b9c4aec119b9935841484,02eb0579467a19d8dcf2e59bab45e1aa5f1a67f3,2020-06-22 16:23:52+02:00,2020-06-22 16:23:52+02:00,GITHUB,0,1,0,1,1,"100,16"
185,FuelRats/fuelrats.com,acorn,GHSA-6chw-6frg-f759,f1f43d73f2dc646c30d8b864cc5abd4c1fa6de1b,24f4b881f3011239004106a1363a05bbeaa8835e,2020-05-06 17:36:57+00:00,2020-05-06 17:36:57+00:00,GITHUB,0,0,0,0,0,
186,FuelRats/fuelrats.com,next,GHSA-fq77-7p7r-83rj,b3fc837f865c1b1bcd420af23d8f10cce202c71e,18488fbed67dfd6afdc23cd2db300d30f6cfd3bd,2020-03-17 10:09:32+00:00,2020-03-17 10:09:32+00:00,GITHUB,0,0,0,0,0,
